"scenario","configuration","design","all_additive","pve","K","coding","true_share","estimated_share","bias","lower","upper","pip_mass","n_replicates","n_seed_blocks","zero_pip_replicates"
"Additive + Dominant","add2_rec0_dom3","add2_rec0_dom3",FALSE,0.3,5,"recessive",0,0.0784461685815506,0.0784461685815506,0.0680818310172573,0.0881995891744058,169.244405675804,400,400,0
"Additive + Dominant","add2_rec0_dom3","add2_rec0_dom3",FALSE,0.3,5,"dominant",0.6,0.499058135154111,-0.100941864845889,0.487409845832062,0.512720762020754,1076.69754953076,400,400,0
"Additive + Recessive + Dominant","add2_rec1_dom2","add2_rec1_dom2",FALSE,0.3,5,"additive",0.4,0.383726397798234,-0.0162736022017658,0.37481858825159,0.393410429525519,881.536089572705,400,400,0
"Additive + Recessive + Dominant","add2_rec1_dom2","add2_rec1_dom2",FALSE,0.3,5,"recessive",0.2,0.231042026241837,0.0310420262418373,0.22378545861704,0.238864812875953,530.773711448634,400,400,0
"Additive + Recessive + Dominant","add2_rec1_dom2","add2_rec1_dom2",FALSE,0.3,5,"dominant",0.4,0.385231575959928,-0.0147684240400716,0.375828391925347,0.395367342997912,884.993940995968,400,400,0
"Additive + Recessive + Dominant","add2_rec2_dom1","add2_rec2_dom1",FALSE,0.3,5,"additive",0.4,0.365077845349021,-0.0349221546509791,0.355649019091372,0.373857866614101,814.615213975352,400,400,0
"Additive + Recessive + Dominant","add2_rec2_dom1","add2_rec2_dom1",FALSE,0.3,5,"recessive",0.4,0.365922794385726,-0.0340772056142736,0.358343684852882,0.373966038944316,816.500588147198,400,400,0
"Additive + Recessive + Dominant","add2_rec2_dom1","add2_rec2_dom1",FALSE,0.3,5,"dominant",0.2,0.268999360265253,0.0689993602652527,0.260795896892419,0.277850939233222,600.23081162928,400,400,0
"Additive + Recessive","add2_rec3_dom0","add2_rec3_dom0",FALSE,0.3,5,"additive",0.4,0.337484666617792,-0.0625153333822084,0.33045874803246,0.345252808073296,777.341822104204,400,400,0
"Additive + Recessive","add2_rec3_dom0","add2_rec3_dom0",FALSE,0.3,5,"recessive",0.6,0.507099910787813,-0.0929000892121871,0.494214561484162,0.519132640041911,1168.0233433749,400,400,0
"Additive + Recessive","add2_rec3_dom0","add2_rec3_dom0",FALSE,0.3,5,"dominant",0,0.155415422594396,0.155415422594396,0.144908473356437,0.166809802773169,357.974508866927,400,400,0
"Additive + Dominant","add3_rec0_dom2","add3_rec0_dom2",FALSE,0.3,5,"additive",0.6,0.506987046557838,-0.0930129534421621,0.495000701063957,0.519778514434883,1123.16479034412,400,400,0
"Additive + Dominant","add3_rec0_dom2","add3_rec0_dom2",FALSE,0.3,5,"recessive",0,0.0835175096947696,0.0835175096947696,0.0731474301415427,0.0933283527177202,185.022333219884,400,400,0
"Additive + Dominant","add3_rec0_dom2","add3_rec0_dom2",FALSE,0.3,5,"dominant",0.4,0.409495443747393,0.00949544374739253,0.398759448773045,0.420552859293501,907.184645734226,400,400,0
"Additive + Recessive + Dominant","add3_rec1_dom1","add3_rec1_dom1",FALSE,0.3,5,"additive",0.6,0.475591381020721,-0.124408618979279,0.46367168308666,0.487264787471158,1066.42419911243,400,400,0
"Additive + Recessive + Dominant","add3_rec1_dom1","add3_rec1_dom1",FALSE,0.3,5,"recessive",0.2,0.22731556798669,0.0273155679866899,0.220315122886753,0.234755615158102,509.71239641837,400,400,0
"Additive + Recessive + Dominant","add3_rec1_dom1","add3_rec1_dom1",FALSE,0.3,5,"dominant",0.2,0.297093050992589,0.0970930509925893,0.287688589303067,0.306833758312809,666.175274847627,400,400,0
"Additive + Recessive","add3_rec2_dom0","add3_rec2_dom0",FALSE,0.3,5,"additive",0.6,0.449603759225443,-0.150396240774557,0.43996504342573,0.459104188160572,1040.06618041891,400,400,0
"Additive + Recessive","add3_rec2_dom0","add3_rec2_dom0",FALSE,0.3,5,"recessive",0.4,0.369697225221044,-0.0303027747789556,0.36274128016754,0.377695412270581,855.218785558057,400,400,0
"Additive + Recessive","add3_rec2_dom0","add3_rec2_dom0",FALSE,0.3,5,"dominant",0,0.180699015553512,0.180699015553512,0.169839530095868,0.191399834136736,418.010150173057,400,400,0
"Additive + Dominant","add4_rec0_dom1","add4_rec0_dom1",FALSE,0.3,5,"additive",0.8,0.592522334925951,-0.207477665074049,0.57790874368153,0.608443063619598,1313.86018315002,400,400,0
"Additive + Dominant","add4_rec0_dom1","add4_rec0_dom1",FALSE,0.3,5,"recessive",0,0.085059673780656,0.085059673780656,0.0750179795384429,0.0948287478114795,188.611486832982,400,400,0
"Additive + Dominant","add4_rec0_dom1","add4_rec0_dom1",FALSE,0.3,5,"dominant",0.2,0.322417991293393,0.122417991293393,0.312117719814184,0.332043635033926,714.930283842447,400,400,0
"Additive + Recessive","add4_rec1_dom0","add4_rec1_dom0",FALSE,0.3,5,"additive",0.8,0.563109966103746,-0.236890033896254,0.549600252413509,0.57620941642081,1263.21774909555,400,400,0
"Additive + Recessive","add4_rec1_dom0","add4_rec1_dom0",FALSE,0.3,5,"recessive",0.2,0.235345610495373,0.0353456104953727,0.229032552332895,0.241815032996757,527.947950213885,400,400,0
"Additive + Recessive","add4_rec1_dom0","add4_rec1_dom0",FALSE,0.3,5,"dominant",0,0.201544423400881,0.201544423400881,0.189819450414361,0.212318138516855,452.122157653868,400,400,0
"Additive only","add5_rec0_dom0","add5_rec0_dom0",FALSE,0.3,5,"additive",1,0.676976179950638,-0.323023820049362,0.659587906286444,0.697654153983724,1495.69985606425,400,400,0
"Additive only","add5_rec0_dom0","add5_rec0_dom0",FALSE,0.3,5,"recessive",0,0.0837267168119221,0.0837267168119221,0.0726856949860807,0.093409274908997,184.984408599805,400,400,0
"Additive only","add5_rec0_dom0","add5_rec0_dom0",FALSE,0.3,5,"dominant",0,0.23929710323744,0.23929710323744,0.226708182743847,0.249833938481974,528.699019949164,400,400,0
"Dominant only","add0_rec0_dom5","add0_rec0_dom5",FALSE,0.4,5,"additive",0,0.195529388724177,0.195529388724177,0.183917847704904,0.207182962242362,430.481115676976,400,400,0
"Dominant only","add0_rec0_dom5","add0_rec0_dom5",FALSE,0.4,5,"recessive",0,0.0600414541903009,0.0600414541903009,0.0499472704651399,0.0707702274429265,132.188375135614,400,400,0
"Dominant only","add0_rec0_dom5","add0_rec0_dom5",FALSE,0.4,5,"dominant",1,0.744429157085522,-0.255570842914478,0.724349572323628,0.763611702581553,1638.94898959003,400,400,0
"Recessive + Dominant","add0_rec1_dom4","add0_rec1_dom4",FALSE,0.4,5,"additive",0,0.149819478348914,0.149819478348914,0.138872260401381,0.161213834302324,332.239743054909,400,400,0
"Recessive + Dominant","add0_rec1_dom4","add0_rec1_dom4",FALSE,0.4,5,"recessive",0.2,0.221246125871175,0.0212461258711754,0.215393739892654,0.227117305668697,490.635508956612,400,400,0
"Recessive + Dominant","add0_rec1_dom4","add0_rec1_dom4",FALSE,0.4,5,"dominant",0.8,0.628934395779911,-0.171065604220089,0.615607535092085,0.642052133630092,1394.72520098937,400,400,0
"Recessive + Dominant","add0_rec2_dom3","add0_rec2_dom3",FALSE,0.4,5,"additive",0,0.132841857859053,0.132841857859053,0.120301274742563,0.143153557798898,303.354911077473,400,400,0
"Recessive + Dominant","add0_rec2_dom3","add0_rec2_dom3",FALSE,0.4,5,"recessive",0.4,0.378724789836721,-0.0212752101632794,0.372730765822388,0.3852071933119,864.84807420904,400,400,0
"Recessive + Dominant","add0_rec2_dom3","add0_rec2_dom3",FALSE,0.4,5,"dominant",0.6,0.488433352304226,-0.111566647695774,0.478863288727329,0.498693437151658,1115.37627178272,400,400,0
"Recessive + Dominant","add0_rec3_dom2","add0_rec3_dom2",FALSE,0.4,5,"additive",0,0.115495993989555,0.115495993989555,0.103569494116099,0.126116899026255,261.778303815212,400,400,0
"Recessive + Dominant","add0_rec3_dom2","add0_rec3_dom2",FALSE,0.4,5,"recessive",0.6,0.52861270326684,-0.0713872967331596,0.518907156779833,0.538693901736743,1198.13105248379,400,400,0
"Recessive + Dominant","add0_rec3_dom2","add0_rec3_dom2",FALSE,0.4,5,"dominant",0.4,0.355891302743604,-0.0441086972563957,0.348533335058484,0.363547876809371,806.648078055695,400,400,0
"Recessive + Dominant","add0_rec4_dom1","add0_rec4_dom1",FALSE,0.4,5,"additive",0,0.100630589317271,0.100630589317271,0.0886922116839793,0.111386166491884,227.279350400157,400,400,0
"Recessive + Dominant","add0_rec4_dom1","add0_rec4_dom1",FALSE,0.4,5,"recessive",0.8,0.683711332277886,-0.116288667722114,0.666134555594468,0.700663975697997,1544.19713245855,400,400,0
"Recessive + Dominant","add0_rec4_dom1","add0_rec4_dom1",FALSE,0.4,5,"dominant",0.2,0.215658078404843,0.0156580784048428,0.207482169397122,0.223878331788682,487.074837789772,400,400,0
"Recessive only","add0_rec5_dom0","add0_rec5_dom0",FALSE,0.4,5,"additive",0,0.0803111665325989,0.0803111665325989,0.0680457536320429,0.0918499824546554,184.274958684074,400,400,0
"Recessive only","add0_rec5_dom0","add0_rec5_dom0",FALSE,0.4,5,"recessive",1,0.843485376504086,-0.156514623495914,0.821168117207552,0.866940689094745,1935.38756335733,400,400,0
"Recessive only","add0_rec5_dom0","add0_rec5_dom0",FALSE,0.4,5,"dominant",0,0.0762034569633154,0.0762034569633154,0.0647844967659893,0.0875078970842839,174.849768591005,400,400,0
"Additive + Dominant","add1_rec0_dom4","add1_rec0_dom4",FALSE,0.4,5,"additive",0.2,0.306805005816989,0.106805005816989,0.295459850818,0.316627749390271,673.319622407101,400,400,0
"Additive + Dominant","add1_rec0_dom4","add1_rec0_dom4",FALSE,0.4,5,"recessive",0,0.0640160192119671,0.0640160192119671,0.0532861368378099,0.0741332719785502,140.490673445917,400,400,0
"Additive + Dominant","add1_rec0_dom4","add1_rec0_dom4",FALSE,0.4,5,"dominant",0.8,0.629178974971044,-0.170821025028956,0.614446717540627,0.644331401685172,1380.80716357898,400,400,0
"Additive + Recessive + Dominant","add1_rec1_dom3","add1_rec1_dom3",FALSE,0.4,5,"additive",0.2,0.270617861269661,0.0706178612696615,0.261254901907559,0.279349172991337,605.257164073139,400,400,0
"Additive + Recessive + Dominant","add1_rec1_dom3","add1_rec1_dom3",FALSE,0.4,5,"recessive",0.2,0.223976880875543,0.023976880875543,0.218357418036981,0.229539178574361,500.941109728134,400,400,0
"Additive + Recessive + Dominant","add1_rec1_dom3","add1_rec1_dom3",FALSE,0.4,5,"dominant",0.6,0.505405257854796,-0.0945947421452045,0.494531711718079,0.515968491352797,1130.37680381351,400,400,0
"Additive + Recessive + Dominant","add1_rec2_dom2","add1_rec2_dom2",FALSE,0.4,5,"additive",0.2,0.252255925424822,0.0522559254248217,0.243488279666031,0.261109117562631,565.96053009406,400,400,0
"Additive + Recessive + Dominant","add1_rec2_dom2","add1_rec2_dom2",FALSE,0.4,5,"recessive",0.4,0.376859039146572,-0.0231409608534279,0.370039613681237,0.383830755285194,845.519649169537,400,400,0
"Additive + Recessive + Dominant","add1_rec2_dom2","add1_rec2_dom2",FALSE,0.4,5,"dominant",0.4,0.370885035428606,-0.0291149645713938,0.363784059576271,0.378751118540409,832.116394893905,400,400,0
"Additive + Recessive + Dominant","add1_rec3_dom1","add1_rec3_dom1",FALSE,0.4,5,"additive",0.2,0.238616292121357,0.0386162921213571,0.229081070640387,0.24711136345564,535.593292038708,400,400,0
"Additive + Recessive + Dominant","add1_rec3_dom1","add1_rec3_dom1",FALSE,0.4,5,"recessive",0.6,0.528515404647583,-0.071484595352417,0.517939776776429,0.539813038998735,1186.29496314696,400,400,0
"Additive + Recessive + Dominant","add1_rec3_dom1","add1_rec3_dom1",FALSE,0.4,5,"dominant",0.2,0.23286830323106,0.0328683032310599,0.224341703469738,0.241024379976475,522.691472699438,400,400,0
"Additive + Recessive","add1_rec4_dom0","add1_rec4_dom0",FALSE,0.4,5,"additive",0.2,0.217481150713686,0.0174811507136857,0.20887944258494,0.225814154102912,493.15755195968,400,400,0
"Additive + Recessive","add1_rec4_dom0","add1_rec4_dom0",FALSE,0.4,5,"recessive",0.8,0.690785139600655,-0.109214860399345,0.675080460801032,0.707060946089298,1566.41578940362,400,400,0
"Additive + Recessive","add1_rec4_dom0","add1_rec4_dom0",FALSE,0.4,5,"dominant",0,0.0917337096856591,0.0917337096856591,0.0807680902354135,0.102483847872008,208.014218944046,400,400,0
"Additive + Dominant","add2_rec0_dom3","add2_rec0_dom3",FALSE,0.4,5,"additive",0.4,0.415985829367707,0.0159858293677071,0.405314297144026,0.426679172335819,925.814427262739,400,400,0
"Additive + Dominant","add2_rec0_dom3","add2_rec0_dom3",FALSE,0.4,5,"recessive",0,0.0655608791768558,0.0655608791768558,0.0552502284931347,0.0753128813792122,145.911719873298,400,400,0
"Additive + Dominant","add2_rec0_dom3","add2_rec0_dom3",FALSE,0.4,5,"dominant",0.6,0.518453291455437,-0.0815467085445629,0.506531749031371,0.531971893732882,1153.86511559992,400,400,0
"Additive + Recessive + Dominant","add2_rec1_dom2","add2_rec1_dom2",FALSE,0.4,5,"additive",0.4,0.387095301087575,-0.0129046989124252,0.379945717754994,0.395452883774268,866.148745343363,400,400,0
"Additive + Recessive + Dominant","add2_rec1_dom2","add2_rec1_dom2",FALSE,0.4,5,"recessive",0.2,0.225809359810828,0.0258093598108279,0.219648202599723,0.232547105277843,505.26186481062,400,400,0
"Additive + Recessive + Dominant","add2_rec1_dom2","add2_rec1_dom2",FALSE,0.4,5,"dominant",0.4,0.387095339101597,-0.0129046608984028,0.378941020129164,0.395579123592924,866.148830401998,400,400,0
"Additive + Recessive + Dominant","add2_rec2_dom1","add2_rec2_dom1",FALSE,0.4,5,"additive",0.4,0.374103661831771,-0.0258963381682295,0.365882048114002,0.382145129704997,841.568424910627,400,400,0
"Additive + Recessive + Dominant","add2_rec2_dom1","add2_rec2_dom1",FALSE,0.4,5,"recessive",0.4,0.376190443128379,-0.0238095568716212,0.36937263391566,0.38271628488349,846.262763480639,400,400,0
"Additive + Recessive + Dominant","add2_rec2_dom1","add2_rec2_dom1",FALSE,0.4,5,"dominant",0.2,0.249705895039851,0.0497058950398507,0.241993776357231,0.257901937524977,561.728254010207,400,400,0
"Additive + Recessive","add2_rec3_dom0","add2_rec3_dom0",FALSE,0.4,5,"additive",0.4,0.351420043324216,-0.0485799566757845,0.344154586104358,0.358350196347201,800.388409445036,400,400,0
"Additive + Recessive","add2_rec3_dom0","add2_rec3_dom0",FALSE,0.4,5,"recessive",0.6,0.53715359319984,-0.0628464068001595,0.526115272886062,0.548310147245103,1223.41203427676,400,400,0
"Additive + Recessive","add2_rec3_dom0","add2_rec3_dom0",FALSE,0.4,5,"dominant",0,0.111426363475944,0.111426363475944,0.100530973508941,0.121436726863609,253.782820664201,400,400,0
"Additive + Dominant","add3_rec0_dom2","add3_rec0_dom2",FALSE,0.4,5,"additive",0.6,0.522026346179473,-0.0779736538205268,0.509291755645195,0.533312766558683,1183.18319129084,400,400,0
"Additive + Dominant","add3_rec0_dom2","add3_rec0_dom2",FALSE,0.4,5,"recessive",0,0.0696643903808423,0.0696643903808423,0.0592196772935095,0.0794752827729213,157.895739043405,400,400,0
"Additive + Dominant","add3_rec0_dom2","add3_rec0_dom2",FALSE,0.4,5,"dominant",0.4,0.408309263439685,0.00830926343968452,0.397930968885951,0.41832511094425,925.441140827187,400,400,0
"Additive + Recessive + Dominant","add3_rec1_dom1","add3_rec1_dom1",FALSE,0.4,5,"additive",0.6,0.509980836560033,-0.090019163439967,0.498608592252268,0.519906170452158,1141.62085140256,400,400,0
"Additive + Recessive + Dominant","add3_rec1_dom1","add3_rec1_dom1",FALSE,0.4,5,"recessive",0.2,0.223356665874872,0.0233566658748719,0.217771254351847,0.228754824949051,499.99648767683,400,400,0
"Additive + Recessive + Dominant","add3_rec1_dom1","add3_rec1_dom1",FALSE,0.4,5,"dominant",0.2,0.266662497565095,0.0666624975650951,0.258093210921761,0.27574662486554,596.939033162201,400,400,0
"Additive + Recessive","add3_rec2_dom0","add3_rec2_dom0",FALSE,0.4,5,"additive",0.6,0.485941792856008,-0.114058207143992,0.476565687390743,0.495087509669064,1105.30252270092,400,400,0
"Additive + Recessive","add3_rec2_dom0","add3_rec2_dom0",FALSE,0.4,5,"recessive",0.4,0.384872933248436,-0.0151270667515643,0.378695061903051,0.391093861831498,875.415595638739,400,400,0
"Additive + Recessive","add3_rec2_dom0","add3_rec2_dom0",FALSE,0.4,5,"dominant",0,0.129185273895556,0.129185273895556,0.117943628009865,0.139412141874921,293.839326503202,400,400,0
"Additive + Dominant","add4_rec0_dom1","add4_rec0_dom1",FALSE,0.4,5,"additive",0.8,0.63213372108085,-0.167866278919151,0.617257485336415,0.64634099924377,1428.94943705236,400,400,0
"Additive + Dominant","add4_rec0_dom1","add4_rec0_dom1",FALSE,0.4,5,"recessive",0,0.0694623252819215,0.0694623252819215,0.0592093457131245,0.0797318524616469,157.020812682218,400,400,0
"Additive + Dominant","add4_rec0_dom1","add4_rec0_dom1",FALSE,0.4,5,"dominant",0.2,0.298403953637229,0.0984039536372289,0.288625532233253,0.307491958793628,674.547405626507,400,400,0
"Additive + Recessive","add4_rec1_dom0","add4_rec1_dom0",FALSE,0.4,5,"additive",0.8,0.627803326322803,-0.172196673677197,0.616084226137771,0.641396744928823,1374.62263967189,400,400,0
"Additive + Recessive","add4_rec1_dom0","add4_rec1_dom0",FALSE,0.4,5,"recessive",0.2,0.228632817765919,0.0286328177659186,0.223372127842657,0.233686727735257,500.60876439417,400,400,0
"Additive + Recessive","add4_rec1_dom0","add4_rec1_dom0",FALSE,0.4,5,"dominant",0,0.143563855911279,0.143563855911279,0.132531502871321,0.153687018771362,314.343869010922,400,400,0
"Additive only","add5_rec0_dom0","add5_rec0_dom0",FALSE,0.4,5,"additive",1,0.737607087836058,-0.262392912163942,0.720255267010307,0.756490525177425,1662.21622667797,400,400,0
"Additive only","add5_rec0_dom0","add5_rec0_dom0",FALSE,0.4,5,"recessive",0,0.0664898837859663,0.0664898837859663,0.0564759763323971,0.0752946549221753,149.836634654913,400,400,0
"Additive only","add5_rec0_dom0","add5_rec0_dom0",FALSE,0.4,5,"dominant",0,0.195903028377975,0.195903028377975,0.183779021956907,0.206875787238315,441.47242887883,400,400,0
