gene,tissue,result_file,n_ind,n_SNP,n_mix_predictor,n_add_rm,n_rec_rm,n_dom_rm,mean_count,median_count,min_pv,dif_elbo,dif_elbo_perm,log_lik_add,log_lik_mix,log_lik_add_perm,log_lik_mix_perm,ncs_susie,ncs_susie_mix,perm_cs_susie,perm_cs_susie_mix,n_add_cs_snps,n_mix_cs_snps,overlap_snp,pct_add_cs_snps_retained,n_add_cs_snps_not_retained,pct_add_cs_snps_not_retained,overlap,overlap_cs_pairs,overlap_pairwise_sum,overlap_coding,pct_add_cs_snps_retained_additive_coding,n_add_cs_snps_other_coding_only,pct_add_cs_snps_other_coding_only,pct_shared_snps_other_coding_only,n_shared_snps_preferred_additive,n_shared_snps_preferred_dominant,n_shared_snps_preferred_recessive,n_shared_snps_preferred_nonadditive,n_shared_snps_preference_ambiguous,pct_shared_snps_preferred_nonadditive,n_add_cs_snps_perm,n_mix_cs_snps_perm,overlap_snp_perm,overlap_perm,pct_add_cs_snps_retained_perm,n_add_cs_snps_not_retained_perm,pct_add_cs_snps_not_retained_perm,overlap_cs_pairs_perm,overlap_pairwise_sum_perm,overlap_coding_perm,pct_add_cs_snps_retained_additive_coding_perm,n_add_cs_snps_other_coding_only_perm,pct_add_cs_snps_other_coding_only_perm,n_shared_snps_preferred_additive_perm,n_shared_snps_preferred_dominant_perm,n_shared_snps_preferred_recessive_perm,n_shared_snps_preferred_nonadditive_perm,n_shared_snps_preference_ambiguous_perm,pct_shared_snps_preferred_nonadditive_perm,n_add,n_rec,n_dom,n_add_perm,n_rec_perm,n_dom_perm,converged_add,converged_mix,converged_add_perm,converged_mix_perm,has_weighted_fit_mix,ncs_weighted_fit_mix,elbo_weighted_mix,dif_elbo_weighted_vs_add,dif_elbo_weighted_vs_mix,log_lik_weighted_mix,converged_weighted_fit_mix,n_add_weighted,n_dom_weighted,n_rec_weighted,weighted_prior_target_additive,weighted_prior_target_dominant,weighted_prior_target_recessive,weighted_prior_realized_additive,weighted_prior_realized_dominant,weighted_prior_realized_recessive,n_weighted_mix_cs_snps,overlap_snp_add_weighted,pct_add_cs_snps_retained_weighted,overlap_coding_add_weighted,overlap_cs_pairs_add_weighted,mix_weighted_overlap_snp,mix_weighted_union_snp,mix_weighted_jaccard_snp,pct_mix_cs_snps_retained_weighted,pct_weighted_cs_snps_retained_mix,mix_weighted_overlap_cs_pairs,mix_weighted_overlap_pairwise_sum,mix_weighted_same_cs_count,mix_weighted_same_cs_snp_sets,mix_weighted_same_cs_predictor_sets,mix_weighted_same_lead_snp_set,mix_weighted_same_lead_predictor_set,em_iteration,coding_pattern,number_coding_types
PRKCA,Thyroid,PRKCA.rds,390,2823,7784,0,685,0,1244.95897435897,1139,2.97422766757659e-10,-0.981095631108815,0.000739188189982087,-533.933980826836,-534.052554055349,-552.739928256339,-552.739928256339,1,1,0,0,4,4,4,100,0,0,4,1,4,4,100,0,0,0,4,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-542.392729083123,-0.0341941160755823,0.946901515033232,-533.938159421211,TRUE,1,0,0,0.964639408422988,0.0336120560203614,0.00174853555665088,0.964639408422988,0.0336120560203614,0.00174853555665088,4,4,100,4,1,4,4,1,100,100,1,4,TRUE,TRUE,FALSE,TRUE,TRUE,12,A,1
PRKCZ,Thyroid,PRKCZ.rds,390,2101,6023,0,280,0,1941.91025641026,1723,2.82396399437366e-36,0.408527452327746,-0.698548462140593,-473.642829076448,-472.709878756293,-548.589106777168,-552.744662326495,1,1,1,0,1,1,1,100,0,0,1,1,1,1,100,0,0,0,0,1,0,1,0,100,1449,0,0,0,0,1449,100,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-483.859777289305,0.0722043065320008,-0.336323145795745,-473.519266831089,TRUE,1,0,0,0.964639408422988,0.0336120560203614,0.00174853555665088,0.964639408422988,0.0336120560203614,0.00174853555665088,1,1,100,1,1,1,1,1,100,100,1,1,TRUE,TRUE,TRUE,TRUE,FALSE,12,A,1
PRKG2,Nerve,PRKG2.rds,354,1604,4351,0,461,0,190.502824858757,139.5,9.39522917973581e-12,-1.73411620967403,0.000409316737659537,-471.501463685152,-472.719108427725,-501.658658586283,-501.658658586283,2,2,0,0,134,669,134,100,0,0,134,3,152,134,100,0,0,0,116,10,8,18,0,13.4328358208955,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,2,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,2,-483.636356727041,-0.0672406272359467,1.66687558243808,-471.527280087297,TRUE,2,0,0,0.963677116962512,0.0352408233355386,0.00108205970194926,0.963677116962512,0.0352408233355386,0.00108205970194926,145,134,100,134,2,145,669,0.216741405082212,21.6741405082212,100,3,163,TRUE,FALSE,FALSE,TRUE,TRUE,12,A,1
PRMT2,Blood,PRMT2.rds,435,1753,4591,0,668,0,4336.89425287356,3810,2.19201611420076e-09,-0.948136046550303,0.000422874967398457,-600.435203765412,-600.518919675959,-616.591585743734,-616.591585743734,1,1,0,0,12,14,12,100,0,0,12,1,12,12,100,0,0,0,12,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-607.930625246639,-0.145625914884818,0.802510131665486,-600.444657406817,TRUE,1,0,0,0.862736114670144,0.127550185199881,0.00971370012997481,0.862736114670144,0.127550185199881,0.00971370012997481,13,12,100,12,1,13,14,0.928571428571429,92.8571428571429,100,1,13,TRUE,FALSE,FALSE,TRUE,TRUE,12,A,1
PRMT6,Liver,PRMT6.rds,140,1644,4213,0,719,0,430.114285714286,363.5,5.72334914052362e-34,-0.940659892233896,0.000382794126494446,-123.762783854873,-123.762783827331,-198.010960576874,-198.010960576874,1,1,0,0,11,11,11,100,0,0,11,1,11,11,100,0,0,0,11,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-131.662427646613,-0.115522828368285,0.825137063865611,-123.762783631563,TRUE,1,0,0,0.890590678632766,0.0996675572205127,0.00974176414672103,0.890590678632766,0.0996675572205127,0.00974176414672103,11,11,100,11,1,11,11,1,100,100,1,11,TRUE,TRUE,TRUE,TRUE,TRUE,12,A,1
PRMT6,Muscle,PRMT6.rds,477,1644,4655,0,277,0,105.412997903564,93,2.31684931542097e-12,-1.02086959079656,0.000448652907607539,-652.314649277166,-652.400128849298,-676.186523626109,-676.186523626109,1,1,0,0,10,12,10,100,0,0,10,1,10,10,100,0,0,0,10,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-659.38471536067,-0.0444070939995527,0.976462496797012,-652.318547650755,TRUE,1,0,0,0.955330531815717,0.0430435225995494,0.00162594558473393,0.955330531815717,0.0430435225995494,0.00162594558473393,10,10,100,10,1,10,12,0.833333333333333,83.3333333333333,100,1,10,TRUE,FALSE,FALSE,TRUE,TRUE,12,A,1
PRMT7,Adrenal Gland,PRMT7.rds,141,1416,3382,0,866,0,2079.12056737589,1961,2.10883948996495e-09,-0.00133448271739667,0.000292946356807988,-183.555722150325,-183.42287849603,-199.429859276567,-199.429859276567,1,1,0,0,33,32,32,96.969696969697,1,3.03030303030303,32,1,32,31,93.9393939393939,1,3.03030303030303,3.125,2,30,0,30,0,93.75,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,0,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-189.835678703882,0.0279459075744626,0.0292803902918593,-183.526929042621,TRUE,1,0,0,0.898645415979337,0.0952509640726924,0.00610361994797009,0.898645415979338,0.0952509640726924,0.00610361994797009,37,33,100,33,1,32,37,0.864864864864865,100,86.4864864864865,1,32,TRUE,FALSE,FALSE,TRUE,FALSE,12,A,1
PRMT7,Blood Vessel,PRMT7.rds,450,1416,3950,0,298,0,1445.74,1369,4.45812328685092e-10,-0.952759032902122,0.000377580329313787,-620.022476983928,-620.078969320753,-637.875486340248,-637.875486340248,1,1,0,0,33,34,33,100,0,0,33,1,33,33,100,0,0,0,33,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-625.762770803243,-0.548971910396745,0.403787122505378,-620.013406796715,TRUE,1,0,0,0.944257981084007,0.0523967434981818,0.00334527541781087,0.944257981084007,0.0523967434981818,0.00334527541781087,33,32,96.969696969697,32,1,32,35,0.914285714285714,94.1176470588235,96.969696969697,1,32,TRUE,FALSE,FALSE,TRUE,TRUE,12,A,1
PRMT7,Colon,PRMT7.rds,332,1416,3849,0,399,0,2200.81927710843,2063,6.05451794691405e-13,-0.997425594390847,0.000362531030759783,-446.056163947565,-446.069756095345,-470.442356744422,-470.442356744422,1,1,0,0,30,30,30,100,0,0,30,1,30,30,100,0,0,0,30,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-452.000422160632,-0.0825852270687619,0.914840367322086,-446.057230133867,TRUE,1,0,0,0.92027031988356,0.0747644052432077,0.00496527487323349,0.920270319883559,0.0747644052432076,0.00496527487323349,30,30,100,30,1,30,30,1,100,100,1,30,TRUE,TRUE,TRUE,TRUE,TRUE,12,A,1
PRMT7,Esophagus,PRMT7.rds,412,1416,4030,0,218,0,1614.06553398058,1513.5,1.99273785054704e-10,-0.938158772737893,0.000389500548862998,-559.020081108363,-558.404925397908,-583.956285315508,-583.956285315508,2,2,0,0,152,191,152,100,0,0,152,2,152,149,98.0263157894737,3,1.97368421052632,1.97368421052632,32,111,2,113,7,74.3421052631579,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,2,-569.414294581372,-0.00189400385863792,0.936264768879255,-558.904325228335,TRUE,2,0,0,0.95128087890051,0.0481670003127524,0.000552120786737723,0.95128087890051,0.0481670003127524,0.000552120786737723,142,142,93.421052631579,142,2,142,191,0.743455497382199,74.3455497382199,100,2,142,TRUE,FALSE,FALSE,TRUE,FALSE,12,A,1
PROB1,Spleen,PROB1.rds,146,974,2563,0,359,0,417.13698630137,371,3.33324114733221e-12,-0.952867722498496,0.000236773211952368,-182.725966029564,-182.789601372454,-206.524356731918,-206.524356731918,1,1,0,0,2,2,2,100,0,0,2,1,2,2,100,0,0,0,2,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-191.030259558486,-0.054182923032073,0.898684799466423,-182.72949303669,TRUE,1,0,0,0.946299904697616,0.0521914805652733,0.00150861473711097,0.946299904697616,0.0521914805652733,0.00150861473711097,2,2,100,2,1,2,2,1,100,100,1,2,TRUE,TRUE,TRUE,TRUE,TRUE,12,A,1
PROCA1,Adipose Tissue,PROCA1.rds,470,1008,2874,0,150,0,165.329787234043,147,9.9632651093896e-09,-0.138741689008953,0.000278047625670297,-650.862054957319,-650.60791332116,-666.254030580006,-666.254030580006,1,1,0,0,37,39,37,100,0,0,37,1,37,34,91.8918918918919,3,8.10810810810811,8.10810810810811,1,36,0,36,0,97.2972972972973,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,0,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-655.843256336231,0.022856166288193,0.161597855297146,-650.828120827975,TRUE,1,0,0,0.941167127356332,0.0554230546585655,0.00340981798510223,0.941167127356332,0.0554230546585655,0.00340981798510223,43,37,100,37,1,39,43,0.906976744186047,100,90.6976744186047,1,39,TRUE,FALSE,FALSE,TRUE,FALSE,12,A,1
PROCA1,Blood Vessel,PROCA1.rds,450,1008,2829,0,195,0,106.206666666667,89,1.82199714474746e-10,-0.940640736896626,0.000271342388487028,-614.234460641339,-618.113189429147,-637.875486340248,-637.875486340248,2,1,0,0,525,36,36,6.85714285714286,489,93.1428571428571,36,2,72,33,6.28571428571429,3,0.571428571428571,8.33333333333333,0,36,0,36,0,100,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,0,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-623.804304375983,-1.17183876880631,-0.231198031909685,-618.541014742764,TRUE,1,0,0,0.944257981084007,0.0523967434981818,0.00334527541781087,0.944257981084007,0.0523967434981818,0.00334527541781087,43,43,8.19047619047619,43,2,36,43,0.837209302325582,100,83.7209302325582,1,36,TRUE,FALSE,FALSE,TRUE,FALSE,12,A,1
PROCA1,Colon,PROCA1.rds,332,1008,2751,0,273,0,157.036144578313,141.5,5.18779124827993e-09,-0.901099302203932,-0.203417469702458,-454.809126019007,-455.032756405559,-463.353450572723,-464.263789668274,1,1,1,1,36,43,36,100,0,0,36,1,36,36,100,0,0,0,36,0,0,0,0,0,417,932,415,415,99.5203836930456,2,0.479616306954437,1,415,386,92.5659472422062,29,6.95443645083933,44,200,125,325,46,78.3132530120482,1,0,0,1,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-459.972218405854,-0.0741319576221144,0.826967344581817,-454.82891061442,TRUE,1,0,0,0.92027031988356,0.0747644052432077,0.00496527487323349,0.920270319883559,0.0747644052432076,0.00496527487323349,38,36,100,36,1,38,43,0.883720930232558,88.3720930232558,100,1,38,TRUE,FALSE,FALSE,TRUE,TRUE,12,A,1
PROCA1,Esophagus,PROCA1.rds,412,1008,2828,0,196,0,123.026699029126,106.5,1.89083428205623e-13,-1.10097716711266,0.000271193382559432,-549.717120424321,-549.588304376633,-583.956285315508,-583.956285315508,2,2,0,0,49,53,49,100,0,0,49,2,49,48,97.9591836734694,1,2.04081632653061,2.04081632653061,9,40,0,40,0,81.6326530612245,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,2,-560.829058167886,-0.0243656354955419,1.07661153161712,-549.69404614544,TRUE,2,0,0,0.95128087890051,0.0481670003127524,0.000552120786737723,0.95128087890051,0.0481670003127524,0.000552120786737723,53,49,100,49,2,50,56,0.892857142857143,94.3396226415094,94.3396226415094,2,50,TRUE,FALSE,FALSE,FALSE,FALSE,12,A,1
PROCA1,Skin,PROCA1.rds,522,1008,2876,0,148,0,112.350574712644,107,2.4943901648689e-27,-1.16975186873287,0.000278345636388622,-669.435533686868,-669.207797398441,-740.038293254798,-740.038293254798,2,2,0,0,42,44,42,100,0,0,42,2,42,39,92.8571428571429,3,7.14285714285714,7.14285714285714,6,36,0,36,0,85.7142857142857,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,2,-681.970804476078,-0.040376632711741,1.12937523602113,-669.392340502086,TRUE,2,0,0,0.933012125240914,0.0649603341354519,0.00202754062363396,0.933012125240914,0.0649603341354519,0.00202754062363396,50,42,100,42,2,44,50,0.88,100,88,2,44,TRUE,FALSE,FALSE,TRUE,FALSE,12,A,1
PROCA1,Thyroid,PROCA1.rds,390,1008,2858,0,166,0,149.366666666667,128,6.39314372369186e-13,-0.756823587631857,0.000275663542197435,-528.185450229498,-528.459717380129,-552.739928256339,-552.739928256339,1,1,0,0,39,43,39,100,0,0,39,1,39,39,100,0,0,0,39,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-533.506611729031,-0.0243459043415442,0.732477683290313,-528.197974011022,TRUE,1,0,0,0.964639408422988,0.0336120560203614,0.00174853555665088,0.964639408422988,0.0336120560203614,0.00174853555665088,40,39,100,39,1,40,43,0.930232558139535,93.0232558139535,100,1,40,TRUE,FALSE,FALSE,TRUE,TRUE,12,A,1
PROCR,Nerve,PROCR.rds,354,1567,4367,0,334,0,1724.99717514124,1342.5,9.90650710021983e-10,-0.830120604879994,0.000417214067738314,-484.167078523201,-484.476162810952,-501.658658586283,-501.658658586283,1,1,0,0,24,24,24,100,0,0,24,1,24,24,100,0,0,0,24,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-490.136920851367,-0.0288670799591273,0.801253524920867,-484.180470038244,TRUE,1,0,0,0.963677116962512,0.0352408233355386,0.00108205970194926,0.963677116962512,0.0352408233355386,0.00108205970194926,25,24,100,24,1,24,25,0.96,100,96,1,24,TRUE,FALSE,FALSE,TRUE,TRUE,12,A,1
PROCR,Pancreas,PROCR.rds,180,1567,4242,0,459,0,320.894444444444,244.5,2.48059594273538e-16,-0.701953775150201,0.0584247447818882,-221.591937849693,-222.097675298417,-254.767090693266,-254.774016044719,1,1,0,0,4,8,4,100,0,0,4,1,4,4,100,0,0,0,4,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-229.789462868032,-0.0290919988036649,0.672861776346537,-221.619319138113,TRUE,1,0,0,0.957183563381327,0.0427958579799069,2.05786387660971e-05,0.957183563381327,0.0427958579799069,2.05786387660971e-05,4,4,100,4,1,4,8,0.5,50,100,1,4,TRUE,FALSE,FALSE,TRUE,TRUE,12,A,1
PROCR,Spleen,PROCR.rds,146,1567,4051,0,650,0,1216.79452054795,1148,5.84136276136728e-10,1.43290620792496,0.000370129351665582,-188.348586984595,-186.532256765738,-206.524356731918,-206.524356731918,1,1,0,0,17,22,16,94.1176470588235,1,5.88235294117647,16,1,16,5,29.4117647058824,11,64.7058823529412,68.75,0,16,0,16,0,100,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,0,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-194.758031718648,0.370426889784369,-1.06247931814059,-187.652989023646,TRUE,1,0,0,0.946299904697616,0.0521914805652733,0.00150861473711097,0.946299904697616,0.0521914805652733,0.00150861473711097,23,17,100,14,1,22,23,0.956521739130435,100,95.6521739130435,1,22,TRUE,FALSE,FALSE,TRUE,FALSE,12,A,1
PROM1,Blood Vessel,PROM1.rds,450,2444,6822,0,510,0,471.168888888889,295,1.52426614362119e-23,-0.925595391194634,0.000652327802299624,-588.551657297676,-588.751526399497,-637.875486340248,-637.875486340248,1,1,0,0,3,4,3,100,0,0,3,1,3,3,100,0,0,0,3,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-597.6707575425,-0.0509588035682782,0.874636587626355,-588.563736335827,TRUE,1,0,0,0.944257981084007,0.0523967434981818,0.00334527541781087,0.944257981084007,0.0523967434981818,0.00334527541781087,3,3,100,3,1,3,4,0.75,75,100,1,3,TRUE,FALSE,FALSE,TRUE,TRUE,12,A,1
PROM1,Thyroid,PROM1.rds,390,2444,6751,0,581,0,376.061538461539,206.5,1.46918389671604e-13,-0.998656135526744,0.000641749047645135,-525.98582548925,-526.059318625987,-552.739928256339,-552.739928256339,1,1,0,0,2,2,2,100,0,0,2,1,2,2,100,0,0,0,2,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-535.072937639463,-0.0348338285010641,0.96382230702568,-525.988420016147,TRUE,1,0,0,0.964639408422988,0.0336120560203614,0.00174853555665088,0.964639408422988,0.0336120560203614,0.00174853555665088,2,2,100,2,1,2,2,1,100,100,1,2,TRUE,TRUE,TRUE,TRUE,TRUE,12,A,1
PRPH2,Adipose Tissue,PRPH2.rds,470,1539,4284,0,333,0,118.165957446809,101,1.59635704683894e-15,-1.01439992568578,0.000409019129392618,-636.594206356876,-636.639535656343,-666.254030580006,-666.254030580006,1,1,0,0,53,55,53,100,0,0,53,1,53,53,100,0,0,0,53,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-642.501142163483,-0.0597363225781464,0.954663603107633,-636.596898785866,TRUE,1,0,0,0.941167127356332,0.0554230546585655,0.00340981798510223,0.941167127356332,0.0554230546585655,0.00340981798510223,53,53,100,53,1,53,55,0.963636363636364,96.3636363636364,100,1,53,TRUE,FALSE,FALSE,TRUE,TRUE,12,A,1
PRPH2,Adrenal Gland,PRPH2.rds,141,1539,3959,0,658,0,100.836879432624,77,3.28301982605429e-19,-0.691156629040279,0.000360593329844505,-159.2100178191,-159.4747675535,-199.429859276567,-199.429859276567,1,1,0,0,4,4,4,100,0,0,4,1,4,4,100,0,0,0,4,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-167.434114494837,-0.076828208911877,0.614328420128402,-159.244407032497,TRUE,1,0,0,0.898645415979337,0.0952509640726924,0.00610361994797009,0.898645415979337,0.0952509640726924,0.00610361994797009,4,4,100,4,1,4,4,1,100,100,1,4,TRUE,TRUE,FALSE,TRUE,TRUE,12,A,1
PRPH2,Brain,PRPH2.rds,257,1539,4057,0,560,0,174.027237354086,111,1.73314587933286e-10,-0.963027025287431,0.000375195595552214,-344.626768926307,-344.666955861811,-364.023368393417,-364.023368393417,1,1,0,0,13,13,13,100,0,0,13,1,13,13,100,0,0,0,13,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-351.56717251181,-0.103528469475179,0.859498555812252,-344.630598530629,TRUE,1,0,0,0.900828938997283,0.0970505427883882,0.00212051821432854,0.900828938997283,0.0970505427883882,0.00212051821432854,13,13,100,13,1,13,13,1,100,100,1,13,TRUE,TRUE,TRUE,TRUE,TRUE,12,A,1
PRPH2,Heart,PRPH2.rds,331,1539,4185,0,432,0,123.867069486405,110,2.4524190582108e-10,-0.916890371257125,0.00039426791090591,-450.233918839517,-450.561010951868,-469.023434530328,-469.023434530328,1,1,0,0,26,37,26,100,0,0,26,1,26,26,100,0,0,0,25,1,0,1,0,3.84615384615385,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-457.534178838891,-0.0885398152148582,0.828350556042267,-450.267359636942,TRUE,1,0,0,0.907409119281138,0.0877991270187996,0.00479175370006282,0.907409119281138,0.0877991270187996,0.00479175370006282,31,26,100,26,1,31,37,0.837837837837838,83.7837837837838,100,1,31,TRUE,FALSE,FALSE,TRUE,TRUE,12,A,1
PRPH2,Muscle,PRPH2.rds,477,1539,4259,0,358,0,655.576519916143,493,6.99056263505377e-15,-0.992625542826545,0.000405294076699647,-647.99319245228,-648.028131037666,-676.186523626109,-676.186523626109,1,1,0,0,46,46,46,100,0,0,46,1,46,46,100,0,0,0,46,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-653.860086484192,-0.0441995862126987,0.948425956613846,-647.994797396134,TRUE,1,0,0,0.955330531815717,0.0430435225995494,0.00162594558473393,0.955330531815717,0.0430435225995494,0.00162594558473393,46,46,100,46,1,46,46,1,100,100,1,46,TRUE,TRUE,FALSE,TRUE,TRUE,12,A,1
PRPH2,Nerve,PRPH2.rds,354,1539,4128,0,489,0,189.480225988701,177.5,1.58391208993403e-10,-1.37106813310447,0.000385774774827041,-482.831767564807,-482.765181980948,-501.658658586283,-501.658658586283,1,1,0,0,23,25,23,100,0,0,23,1,23,23,100,0,0,0,23,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-489.496544753028,-0.429415818897724,0.941652314206749,-482.716109976546,TRUE,1,0,0,0.963677116962512,0.0352408233355386,0.00108205970194926,0.963677116962512,0.0352408233355386,0.00108205970194926,22,20,86.9565217391305,20,1,22,25,0.88,88,100,1,22,TRUE,FALSE,FALSE,TRUE,TRUE,12,A,1
PRPH2,Pancreas,PRPH2.rds,180,1539,4096,0,521,0,172.333333333333,135,1.53495715702679e-10,-0.938472411738246,0.0003810066957044,-235.772934059719,-235.9142558072,-254.767090693266,-254.767090693266,1,1,0,0,20,23,20,100,0,0,20,1,20,20,100,0,0,0,20,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-242.686936591305,-0.0416120044277761,0.89686040731047,-235.779322869956,TRUE,1,0,0,0.957183563381327,0.0427958579799069,2.05786387660971e-05,0.957183563381327,0.0427958579799069,2.05786387660971e-05,20,20,100,20,1,20,23,0.869565217391304,86.9565217391305,100,1,20,TRUE,FALSE,FALSE,TRUE,TRUE,12,A,1
PRPH2,Pituitary,PRPH2.rds,201,1539,3967,0,650,0,382.860696517413,359,2.05343090209437e-09,-0.790945930157989,0.000361785352538391,-267.568449433657,-267.817854639536,-284.564180354963,-284.564180354963,1,1,0,0,27,30,27,100,0,0,27,1,27,27,100,0,0,0,27,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-273.74730221075,-0.0491360474786688,0.74180988267932,-267.585397297447,TRUE,1,0,0,0.942286143446123,0.0570981301063923,0.000615726447484987,0.942286143446123,0.0570981301063923,0.000615726447484987,29,27,100,27,1,29,30,0.966666666666667,96.6666666666667,100,1,29,TRUE,FALSE,FALSE,TRUE,TRUE,12,A,1
PRPH2,Thyroid,PRPH2.rds,390,1539,4169,0,448,0,215.171794871795,152,1.29621290128446e-72,-0.676109172548195,0.000391883872907783,-390.112674806023,-390.325021121574,-552.739928256339,-552.739928256339,1,1,0,0,3,3,3,100,0,0,3,1,3,3,100,0,0,0,3,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-399.541747057604,-0.0228815182117046,0.65322765433649,-390.122366050225,TRUE,1,0,0,0.964639408422988,0.0336120560203614,0.00174853555665088,0.964639408422988,0.0336120560203614,0.00174853555665088,3,3,100,3,1,3,3,1,100,100,1,3,TRUE,TRUE,FALSE,TRUE,TRUE,12,A,1
PRPSAP2,Adipose Tissue,PRPSAP2.rds,470,1227,3276,0,405,0,1039.6829787234,987.5,1.04206563494704e-13,-0.981376686102521,-1.19946814524099,-639.545572536126,-639.548656846856,-662.069252926548,-666.258341027434,1,1,1,0,72,72,72,100,0,0,72,1,72,72,100,0,0,0,72,0,0,0,0,0,633,0,0,0,0,633,100,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-644.413435241105,-0.0603378622104174,0.921038823892104,-639.545759373724,TRUE,1,0,0,0.941167127356332,0.0554230546585655,0.00340981798510223,0.941167127356332,0.0554230546585655,0.00340981798510223,72,72,100,72,1,72,72,1,100,100,1,72,TRUE,TRUE,TRUE,TRUE,TRUE,12,A,1
