gene,tissue,result_file,n_ind,n_SNP,n_mix_predictor,n_add_rm,n_rec_rm,n_dom_rm,mean_count,median_count,min_pv,dif_elbo,dif_elbo_perm,log_lik_add,log_lik_mix,log_lik_add_perm,log_lik_mix_perm,ncs_susie,ncs_susie_mix,perm_cs_susie,perm_cs_susie_mix,n_add_cs_snps,n_mix_cs_snps,overlap_snp,pct_add_cs_snps_retained,n_add_cs_snps_not_retained,pct_add_cs_snps_not_retained,overlap,overlap_cs_pairs,overlap_pairwise_sum,overlap_coding,pct_add_cs_snps_retained_additive_coding,n_add_cs_snps_other_coding_only,pct_add_cs_snps_other_coding_only,pct_shared_snps_other_coding_only,n_shared_snps_preferred_additive,n_shared_snps_preferred_dominant,n_shared_snps_preferred_recessive,n_shared_snps_preferred_nonadditive,n_shared_snps_preference_ambiguous,pct_shared_snps_preferred_nonadditive,n_add_cs_snps_perm,n_mix_cs_snps_perm,overlap_snp_perm,overlap_perm,pct_add_cs_snps_retained_perm,n_add_cs_snps_not_retained_perm,pct_add_cs_snps_not_retained_perm,overlap_cs_pairs_perm,overlap_pairwise_sum_perm,overlap_coding_perm,pct_add_cs_snps_retained_additive_coding_perm,n_add_cs_snps_other_coding_only_perm,pct_add_cs_snps_other_coding_only_perm,n_shared_snps_preferred_additive_perm,n_shared_snps_preferred_dominant_perm,n_shared_snps_preferred_recessive_perm,n_shared_snps_preferred_nonadditive_perm,n_shared_snps_preference_ambiguous_perm,pct_shared_snps_preferred_nonadditive_perm,n_add,n_rec,n_dom,n_add_perm,n_rec_perm,n_dom_perm,converged_add,converged_mix,converged_add_perm,converged_mix_perm,has_weighted_fit_mix,ncs_weighted_fit_mix,elbo_weighted_mix,dif_elbo_weighted_vs_add,dif_elbo_weighted_vs_mix,log_lik_weighted_mix,converged_weighted_fit_mix,n_add_weighted,n_dom_weighted,n_rec_weighted,weighted_prior_target_additive,weighted_prior_target_dominant,weighted_prior_target_recessive,weighted_prior_realized_additive,weighted_prior_realized_dominant,weighted_prior_realized_recessive,n_weighted_mix_cs_snps,overlap_snp_add_weighted,pct_add_cs_snps_retained_weighted,overlap_coding_add_weighted,overlap_cs_pairs_add_weighted,mix_weighted_overlap_snp,mix_weighted_union_snp,mix_weighted_jaccard_snp,pct_mix_cs_snps_retained_weighted,pct_weighted_cs_snps_retained_mix,mix_weighted_overlap_cs_pairs,mix_weighted_overlap_pairwise_sum,mix_weighted_same_cs_count,mix_weighted_same_cs_snp_sets,mix_weighted_same_cs_predictor_sets,mix_weighted_same_lead_snp_set,mix_weighted_same_lead_predictor_set,em_iteration,coding_pattern,number_coding_types
CD22,Uterus,CD22.rds,78,2455,6012,7,1360,7,349.038461538462,210.5,3.22533056783114e-12,1.29088601990554,0.000530000869218839,-85.4980386248825,-83.5668862008163,-110.039930217761,-110.039930217761,1,1,0,0,1,1,1,100,0,0,1,1,1,1,100,0,0,0,0,1,0,1,0,100,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,0,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-94.7832622993519,0.61491492571183,-0.675971094193713,-84.2983654599423,TRUE,0,1,0,0.839649202361918,0.132432131774513,0.0279186658635688,0.839649202361918,0.132432131774513,0.0279186658635688,1,1,100,1,1,1,1,1,100,100,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,12,D,1
CDH20,Muscle,CDH20.rds,477,1818,4965,0,489,0,475.784067085954,204,6.79278583481946e-11,2.00843961394378,0.000468915845885931,-655.453751338655,-652.308647029261,-676.186523626109,-676.186523626109,1,1,0,0,2,2,2,100,0,0,2,1,2,0,0,2,100,100,0,2,0,2,0,100,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,0,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-663.532839385551,0.554449544464205,-1.45399006947957,-653.921864415524,TRUE,0,1,0,0.955330531815717,0.0430435225995494,0.00162594558473393,0.955330531815717,0.0430435225995494,0.00162594558473393,2,2,100,2,1,2,2,1,100,100,1,2,TRUE,TRUE,FALSE,TRUE,TRUE,12,D,1
CEP104,Adrenal Gland,CEP104.rds,141,3151,8202,0,1251,0,2635.03546099291,2416,3.59964333834778e-10,0.491392626703799,0.000752593992956463,-180.934622249271,-179.606774658117,-199.429859276567,-199.429859276567,1,1,0,0,44,53,32,72.7272727272727,12,27.2727272727273,32,1,32,27,61.3636363636364,5,11.3636363636364,15.625,24,8,0,8,0,25,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,0,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-187.210515178056,0.182170450472313,-0.309222176231486,-180.506237369229,TRUE,0,1,0,0.898645415979337,0.0952509640726924,0.00610361994797009,0.898645415979338,0.0952509640726925,0.00610361994797009,58,44,100,44,1,46,65,0.707692307692308,86.7924528301887,79.3103448275862,1,46,TRUE,FALSE,FALSE,TRUE,TRUE,12,D,1
CEP192,Prostate,CEP192.rds,143,2149,5605,0,842,0,2217.0979020979,2001,8.31319223475197e-19,1.47278966628852,0.000514954381003463,-164.646573938038,-160.36079198752,-202.267657476498,-202.267657476498,1,1,0,0,41,1,1,2.4390243902439,40,97.5609756097561,1,1,1,1,2.4390243902439,0,0,0,0,1,0,1,0,100,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,0,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-171.997863013549,0.38445088442225,-1.08833878186627,-162.743203940053,TRUE,0,1,0,0.916064871679439,0.0610432268257223,0.0228919014948385,0.916064871679439,0.0610432268257223,0.0228919014948385,35,35,85.3658536585366,35,1,1,35,0.0285714285714286,100,2.85714285714286,1,1,TRUE,FALSE,FALSE,TRUE,TRUE,12,D,1
CHST9,Heart,CHST9.rds,331,1997,5450,0,541,0,167.66163141994,82,6.8996602182697e-11,3.2784714978589,0.000514508548690174,-448.556847532065,-444.081514192096,-468.964421938208,-468.964421938208,1,1,0,0,16,17,15,93.75,1,6.25,15,1,15,0,0,15,93.75,100,0,15,0,15,0,100,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,0,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-453.304638167185,1.9470381396232,-1.3314333582357,-444.509679777483,TRUE,0,1,0,0.907409119281138,0.0877991270187996,0.00479175370006282,0.907409119281137,0.0877991270187996,0.00479175370006282,18,16,100,7,1,17,18,0.944444444444444,100,94.4444444444444,1,17,TRUE,FALSE,FALSE,TRUE,TRUE,12,D,1
CLEC12A,Adipose Tissue,CLEC12A.rds,470,2561,7158,0,525,0,214.455319148936,127,2.42928360393738e-55,11.3292678035613,0.0611468560558706,-543.710395986046,-531.705107558626,-666.265131217601,-666.271684245747,1,1,0,0,9,11,9,100,0,0,9,1,9,0,0,9,100,100,0,9,0,9,0,100,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,0,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-543.046349761145,9.46497074424087,-1.86429705932039,-531.705696385845,TRUE,0,1,0,0.941167127356332,0.0554230546585655,0.00340981798510223,0.941167127356332,0.0554230546585655,0.00340981798510223,11,9,100,0,1,11,11,1,100,100,1,11,TRUE,TRUE,TRUE,TRUE,TRUE,12,D,1
CLEC12A,Blood,CLEC12A.rds,435,2561,7126,0,557,0,4212.55172413793,1974,1.13253262846075e-24,2.14370829470147,0.000680188917385749,-564.789972078888,-561.729477384063,-616.591585743734,-616.591585743734,1,1,0,0,13,15,13,100,0,0,13,1,13,1,7.69230769230769,12,92.3076923076923,92.3076923076923,0,13,0,13,0,100,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,0,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-571.144127243877,1.31408289297485,-0.829625401726617,-562.310575782563,TRUE,0,1,0,0.862736114670144,0.127550185199881,0.00971370012997481,0.862736114670144,0.127550185199881,0.00971370012997481,13,13,100,11,1,13,15,0.866666666666667,86.6666666666667,100,1,13,TRUE,FALSE,FALSE,TRUE,TRUE,12,D,1
CMBL,Blood,CMBL.rds,435,2534,7121,0,481,0,162.275862068966,65,2.91559428542793e-11,1.45849184645624,0.000683467098951951,-595.107604101003,-592.859364114657,-616.591585743734,-616.591585743734,1,1,0,0,2,2,2,100,0,0,2,1,2,1,50,1,50,50,0,2,0,2,0,100,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,0,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-603.438549527146,0.805905269821892,-0.652586576634349,-593.577589371571,TRUE,0,1,0,0.862736114670144,0.127550185199881,0.00971370012997481,0.862736114670144,0.127550185199881,0.00971370012997481,2,2,100,2,1,2,2,1,100,100,1,2,TRUE,TRUE,FALSE,TRUE,TRUE,12,D,1
CNDP1,Testis,CNDP1.rds,211,2237,5789,0,922,0,107.843601895735,76,4.50502045057752e-12,3.16959780320843,2.14613003519833,-276.019994147021,-271.404815131549,-298.799384966258,-288.298846577109,1,1,0,1,9,9,7,77.7777777777778,2,22.2222222222222,7,1,7,0,0,7,77.7777777777778,100,0,7,0,7,0,100,0,10,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,0,0,1,0,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-282.619587798445,1.02684903267317,-2.14274877053526,-272.871103652091,TRUE,0,1,0,0.964197560348019,0.0316962538136861,0.00410618583829503,0.964197560348019,0.0316962538136861,0.00410618583829503,11,9,100,9,1,9,11,0.818181818181818,100,81.8181818181818,1,9,TRUE,FALSE,FALSE,TRUE,TRUE,12,D,1
CNGA1,Colon,CNGA1.rds,332,2248,6372,0,372,0,108.527108433735,34,2.60244019183402e-11,2.10817161966872,0.000614484422953865,-448.674654130057,-445.204775123848,-470.176269511105,-470.176269511105,1,1,0,0,33,27,27,81.8181818181818,6,18.1818181818182,27,1,27,0,0,27,81.8181818181818,100,0,27,0,27,0,100,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,0,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-453.809484893853,0.922868356693471,-1.18530326297525,-446.308074733334,TRUE,0,1,0,0.92027031988356,0.0747644052432077,0.00496527487323349,0.920270319883559,0.0747644052432076,0.00496527487323348,30,30,90.9090909090909,25,1,27,30,0.9,100,90,1,27,TRUE,FALSE,FALSE,TRUE,TRUE,12,D,1
CNGA1,Thyroid,CNGA1.rds,390,2248,6419,0,325,0,191.579487179487,139.5,3.93279824150028e-44,2.49248299172689,0.00062148730194167,-426.097587001338,-421.493716835196,-552.739928256339,-552.739928256339,2,2,0,0,10,10,10,100,0,0,10,2,10,3,30,7,70,70,3,7,0,7,0,70,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,2,-441.828642920896,1.37262362293933,-1.11985936878756,-422.420936250163,TRUE,1,1,0,0.964639408422988,0.0336120560203614,0.00174853555665088,0.964639408422988,0.0336120560203614,0.00174853555665088,10,10,100,8,2,10,10,1,100,100,2,10,TRUE,TRUE,FALSE,TRUE,TRUE,12,AD,2
CNIH1,Blood Vessel,CNIH1.rds,450,1909,5360,0,367,0,4581.06222222222,4336,3.04438616921853e-13,0.834447171566353,-0.724745416272981,-612.282004361762,-610.096995301251,-633.9034365575,-637.880688135131,1,1,1,0,9,14,9,100,0,0,9,1,9,7,77.7777777777778,2,22.2222222222222,22.2222222222222,1,8,0,8,0,88.8888888888889,1166,0,0,0,0,1166,100,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-619.279748042792,0.200148753989197,-0.634298417577156,-611.700409509863,TRUE,0,1,0,0.944257981084007,0.0523967434981818,0.00334527541781087,0.944257981084007,0.0523967434981818,0.00334527541781087,13,9,100,9,1,13,14,0.928571428571429,92.8571428571429,100,1,13,TRUE,FALSE,FALSE,TRUE,TRUE,12,D,1
CNTNAP3B,Adipose Tissue,CNTNAP3B.rds,470,529,1067,0,520,0,493.717021276596,435,5.19103304403782e-21,-0.963324959887132,8.01672933903319e-05,-555.451048663552,-562.759833809908,-666.254030580006,-666.254030580006,4,3,0,0,28,3,3,10.7142857142857,25,89.2857142857143,3,3,3,2,7.14285714285714,1,3.57142857142857,33.3333333333333,0,2,0,2,1,66.6666666666667,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,2,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,3,-590.35483754141,-3.08123476467654,-2.11790980478941,-563.728069697318,TRUE,2,1,0,0.941167127356332,0.0554230546585655,0.00340981798510223,0.941167127356332,0.0554230546585655,0.00340981798510223,5,5,17.8571428571429,5,3,3,5,0.6,100,60,3,3,TRUE,FALSE,FALSE,TRUE,FALSE,12,AD,2
CNTNAP3B,Thyroid,CNTNAP3B.rds,390,529,1069,0,518,0,110.789743589744,89,3.42854289639743e-15,6.50356144023323,8.04653120667354e-05,-479.095500856053,-471.76064546659,-552.739928256339,-552.739928256339,2,2,0,0,2,2,2,100,0,0,2,2,2,1,50,1,50,50,0,1,0,1,1,50,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,2,-492.500260086539,3.83970126618891,-2.66386017404432,-471.885070286657,TRUE,1,1,0,0.964639408422988,0.0336120560203614,0.00174853555665088,0.964639408422988,0.0336120560203614,0.00174853555665088,2,2,100,1,2,2,2,1,100,100,2,2,TRUE,TRUE,FALSE,TRUE,TRUE,12,AD,2
CPAMD8,Blood Vessel,CPAMD8.rds,450,2332,6470,0,526,0,2003.23555555556,1139,1.20022150558251e-17,2.75030951605675,0.000616569616340712,-602.491759874986,-597.849794001362,-637.875486340248,-637.875486340248,1,1,0,0,14,14,14,100,0,0,14,1,14,0,0,14,100,100,0,14,0,14,0,100,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,0,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-608.235078879449,0.955609300822175,-1.79470021523457,-598.601074512033,TRUE,0,1,0,0.944257981084007,0.0523967434981818,0.00334527541781087,0.944257981084007,0.0523967434981818,0.00334527541781087,15,14,100,8,1,14,15,0.933333333333333,100,93.3333333333333,1,14,TRUE,FALSE,FALSE,TRUE,TRUE,12,D,1
CPXM1,Spleen,CPXM1.rds,146,2504,6414,0,1098,0,115.157534246575,82.5,1.39886206908434e-13,2.28885721600668,0.000582596692595416,-179.314040093524,-176.399637115676,-206.524356731918,-206.524356731918,1,1,0,0,1,2,1,100,0,0,1,1,1,0,0,1,100,100,0,1,0,1,0,100,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,0,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-188.335090761683,0.764183037762194,-1.52467417824448,-177.579972550411,TRUE,0,1,0,0.946299904697616,0.0521914805652733,0.00150861473711097,0.946299904697616,0.0521914805652733,0.00150861473711097,2,1,100,1,1,2,2,1,100,100,1,2,TRUE,TRUE,FALSE,TRUE,TRUE,12,D,1
CRYM,Muscle,CRYM.rds,477,1126,3161,0,217,0,171.706498951782,14,8.32010410045161e-54,26.2682354838379,0.000303228945313094,-554.581386358178,-526.86224000683,-673.589056888298,-673.589056888298,1,1,0,0,2,2,2,100,0,0,2,1,2,0,0,2,100,100,0,2,0,2,0,100,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,0,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-539.660233819588,24.1552514962455,-2.11298398759243,-526.862239409886,TRUE,0,1,0,0.955330531815717,0.0430435225995494,0.00162594558473393,0.955330531815717,0.0430435225995494,0.00162594558473393,2,2,100,0,1,2,2,1,100,100,1,2,TRUE,TRUE,TRUE,TRUE,TRUE,12,D,1
CRYZ,Skin,CRYZ.rds,522,1521,4321,0,242,0,1654.24329501916,1351.5,2.07132260905503e-26,1.95748783041699,0.000417214353092277,-673.810753247424,-669.07275152567,-740.038293254798,-740.038293254798,2,2,0,0,51,28,15,29.4117647058824,36,70.5882352941177,15,1,15,15,29.4117647058824,0,0,0,15,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,2,-684.920204261947,1.53087848439259,-0.426609346024407,-669.986305996698,TRUE,1,1,0,0.933012125240914,0.0649603341354519,0.00202754062363396,0.933012125240914,0.0649603341354519,0.00202754062363396,28,15,29.4117647058824,15,1,28,28,1,100,100,2,28,TRUE,TRUE,FALSE,TRUE,TRUE,12,AD,2
CTAGE15,Testis,CTAGE15.rds,211,1327,3430,0,551,0,118.976303317536,103,9.05083930794691e-12,2.45325325421197,0.000313360313271005,-266.416701562551,-260.293862019126,-298.753293732085,-298.753293732085,2,2,0,0,175,11,11,6.28571428571429,164,93.7142857142857,11,2,11,10,5.71428571428571,1,0.571428571428571,9.09090909090909,9,1,0,1,1,9.09090909090909,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,2,-279.298346857498,0.917201102949036,-1.53605215126294,-261.256253858544,TRUE,1,1,0,0.964197560348019,0.0316962538136861,0.00410618583829503,0.964197560348019,0.0316962538136861,0.00410618583829503,41,40,22.8571428571429,40,2,11,41,0.268292682926829,100,26.8292682926829,2,11,TRUE,FALSE,FALSE,TRUE,TRUE,12,AD,2
CYFIP2,Colon,CYFIP2.rds,332,2344,6590,0,442,0,1731.74698795181,1483,6.82840737582481e-13,4.17638939980361,0.000632661192412343,-444.952201574158,-439.672052427249,-470.442356744422,-470.442356744422,1,1,0,0,4,4,4,100,0,0,4,1,4,0,0,4,100,100,0,4,0,4,0,100,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,0,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-450.667128212858,2.67080507789672,-1.50558432190689,-439.954526570773,TRUE,0,1,0,0.92027031988356,0.0747644052432077,0.00496527487323349,0.920270319883559,0.0747644052432076,0.00496527487323349,4,4,100,1,1,4,4,1,100,100,1,4,TRUE,TRUE,FALSE,TRUE,TRUE,12,D,1
DACT2,Liver,DACT2.rds,140,3216,8196,0,1452,0,413.285714285714,239,5.17479941098291e-11,2.80841550804573,0.000742014737227237,-176.868187907047,-173.22269777692,-198.010960576874,-198.010960576874,1,1,0,0,6,9,6,100,0,0,6,1,6,0,0,6,100,100,0,6,0,6,0,100,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,0,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-183.412573140771,1.58904629904009,-1.21936920900563,-173.758826892836,TRUE,0,1,0,0.890590678632766,0.0996675572205127,0.00974176414672103,0.890590678632766,0.0996675572205127,0.00974176414672103,8,6,100,5,1,8,9,0.888888888888889,88.8888888888889,100,1,8,TRUE,FALSE,FALSE,TRUE,TRUE,12,D,1
DISP2,Nerve,DISP2.rds,354,1830,5102,0,388,0,170.5,123,9.97988045703556e-31,-0.255826535121457,0.000487540814333443,-380.808290841926,-387.867624671135,-501.658658586283,-501.658658586283,4,2,0,0,730,7,6,0.821917808219178,724,99.1780821917808,6,2,6,2,0.273972602739726,4,0.547945205479452,66.6666666666667,2,4,0,4,0,66.6666666666667,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,2,-409.675144447089,-1.56761910299701,-1.31179256787556,-388.016228593539,TRUE,1,1,0,0.963677116962512,0.0352408233355386,0.00108205970194926,0.963677116962512,0.0352408233355386,0.00108205970194926,8,6,0.821917808219178,2,2,7,8,0.875,100,87.5,2,7,TRUE,FALSE,FALSE,TRUE,TRUE,12,AD,2
DISP2,Uterus,DISP2.rds,78,1827,4619,3,865,3,161,86,1.27859417595507e-11,1.3728133101107,0.000416020440638931,-71.7656923279916,-68.5179487392044,-110.039930217761,-110.039930217761,2,2,0,0,27,16,16,59.2592592592593,11,40.7407407407407,16,2,16,12,44.4444444444444,4,14.8148148148148,25,8,7,0,7,1,43.75,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,2,-85.2900930549172,0.92822561482906,-0.444587695281641,-69.0931445272158,TRUE,1,1,0,0.839649202361918,0.132432131774513,0.0279186658635688,0.839649202361918,0.132432131774513,0.0279186658635688,19,18,66.6666666666667,17,2,15,20,0.75,93.75,78.9473684210526,2,15,TRUE,FALSE,FALSE,TRUE,TRUE,12,AD,2
DMTN,Muscle,DMTN.rds,477,2041,5719,0,404,0,3267.37945492663,3042,2.64528713738953e-24,2.14901459122632,0.000548033023051175,-599.86373889212,-595.489551017696,-676.186523626109,-676.186523626109,2,2,0,0,4,6,3,75,1,25,3,2,3,1,25,2,50,66.6666666666667,1,2,0,2,0,66.6666666666667,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,2,-616.933614594256,1.24226203133458,-0.906752559891743,-596.40727301244,TRUE,1,1,0,0.955330531815717,0.0430435225995494,0.00162594558473393,0.955330531815717,0.0430435225995494,0.00162594558473393,6,4,100,3,2,5,7,0.714285714285714,83.3333333333333,83.3333333333333,2,5,TRUE,FALSE,FALSE,TRUE,TRUE,12,AD,2
DNLZ,Thyroid,DNLZ.rds,390,2292,6541,0,335,0,434.638461538462,392,2.83373428525148e-11,-0.540277622882286,0.00063310867403743,-512.40795473833,-511.649659348789,-552.739928256339,-552.739928256339,2,2,0,0,3,3,0,0,3,100,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,2,-532.977191178691,-1.53173562010591,-0.99145799722362,-512.893671741551,TRUE,1,1,0,0.964639408422988,0.0336120560203614,0.00174853555665088,0.964639408422988,0.0336120560203614,0.00174853555665088,3,0,0,0,0,3,3,1,100,100,2,3,TRUE,TRUE,FALSE,TRUE,TRUE,12,AD,2
DPYSL4,Adipose Tissue,DPYSL4.rds,470,2746,7807,0,431,0,163.263829787234,96.5,4.66969381089438e-45,2.88741796526244,0.000754088478061021,-515.887552906001,-511.112866356143,-666.254030580006,-666.254030580006,2,2,0,0,10,10,10,100,0,0,10,2,10,2,20,8,80,80,2,8,0,8,0,80,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,2,-531.983390017753,2.00578059609222,-0.881637369170221,-511.313917749693,TRUE,1,1,0,0.941167127356332,0.0554230546585655,0.00340981798510223,0.941167127356332,0.0554230546585655,0.00340981798510223,10,10,100,5,2,10,10,1,100,100,2,10,TRUE,TRUE,FALSE,TRUE,TRUE,12,AD,2
DPYSL4,Blood Vessel,DPYSL4.rds,450,2746,7715,0,523,0,126.313333333333,63,4.63351825203949e-44,0.667656884983956,0.000740380994557199,-487.230409637013,-484.155327988746,-637.875486340248,-637.875486340248,2,2,0,0,13,13,11,84.6153846153846,2,15.3846153846154,11,2,11,7,53.8461538461539,4,30.7692307692308,36.3636363636364,5,6,0,6,0,54.5454545454546,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,2,-504.437391363498,0.452807293957619,-0.214849591026336,-485.798049688871,TRUE,1,1,0,0.944257981084007,0.0523967434981818,0.00334527541781087,0.944257981084007,0.0523967434981818,0.00334527541781087,14,12,92.3076923076923,12,2,13,14,0.928571428571429,100,92.8571428571429,2,13,TRUE,FALSE,FALSE,TRUE,TRUE,12,AD,2
DPYSL4,Thyroid,DPYSL4.rds,390,2746,7645,0,593,0,150.823076923077,109.5,1.14846897462292e-36,1.01818378218474,0.000729951375433302,-435.420543142657,-432.027455961156,-552.739928256339,-552.739928256339,2,2,0,0,17,20,13,76.4705882352941,4,23.5294117647059,13,2,13,10,58.8235294117647,3,17.6470588235294,23.0769230769231,8,5,0,5,0,38.4615384615385,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,2,-451.884004385684,0.435104509292216,-0.583079272892519,-433.99473776631,TRUE,1,1,0,0.964639408422988,0.0336120560203614,0.00174853555665088,0.964639408422988,0.0336120560203614,0.00174853555665088,19,17,100,17,2,15,24,0.625,75,78.9473684210526,2,15,TRUE,FALSE,FALSE,TRUE,TRUE,12,AD,2
DRAM2,Liver,DRAM2.rds,140,2488,6662,0,802,0,848.442857142857,813,2.06217159692385e-10,0.960664976435027,0.000621932069577724,-178.852497211202,-177.110860418802,-198.010960576874,-198.010960576874,1,1,0,0,12,11,11,91.6666666666667,1,8.33333333333333,11,1,11,3,25,8,66.6666666666667,72.7272727272727,1,10,0,10,0,90.9090909090909,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,0,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-186.102564629233,0.371910512118916,-0.588754464316111,-178.056142593426,TRUE,0,1,0,0.890590678632766,0.0996675572205127,0.00974176414672103,0.890590678632766,0.0996675572205127,0.00974176414672103,12,12,100,11,1,11,12,0.916666666666667,100,91.6666666666667,1,11,TRUE,FALSE,FALSE,TRUE,TRUE,12,D,1
ENDOG,Blood Vessel,ENDOG.rds,450,1136,3226,0,182,0,212.237777777778,195,3.53161110524023e-09,1.64754735000008,0.000311424147412254,-621.892942994978,-618.180296665033,-637.875486340248,-637.875486340248,1,1,0,0,55,38,37,67.2727272727273,18,32.7272727272727,37,1,37,9,16.3636363636364,28,50.9090909090909,75.6756756756757,2,35,0,35,0,94.5945945945946,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,0,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-626.180912077983,0.333163607665824,-1.31438374233426,-619.976645299733,TRUE,0,1,0,0.944257981084007,0.0523967434981818,0.00334527541781087,0.944257981084007,0.0523967434981818,0.00334527541781087,56,53,96.3636363636364,53,1,37,57,0.649122807017544,97.3684210526316,66.0714285714286,1,37,TRUE,FALSE,FALSE,TRUE,TRUE,12,D,1
ERAP1,Blood,ERAP1.rds,435,2398,6696,0,498,0,2290.39540229885,1488,9.09793145027435e-09,0.732332084681161,0.000640408516119351,-601.982008506619,-599.767677225743,-616.591585743734,-616.591585743734,1,1,0,0,40,30,29,72.5,11,27.5,29,1,29,21,52.5,8,20,27.5862068965517,1,28,0,28,0,96.551724137931,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,0,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-607.605808098877,0.368603023591618,-0.363729061089543,-600.894654615495,TRUE,0,1,0,0.862736114670144,0.127550185199881,0.00971370012997481,0.862736114670144,0.127550185199881,0.00971370012997481,35,35,87.5,35,1,29,36,0.805555555555556,96.6666666666667,82.8571428571429,1,29,TRUE,FALSE,FALSE,TRUE,TRUE,12,D,1
