tissue,model,distance_to_tss_kb,bin_lower_kb,bin_upper_kb,count,proportion,percentage,n_cs_total,n_cs_in_window
Muscle,SuSiE-mix,190,185,195,2,0.00399201596806387,0.399201596806387,521,501
Muscle,SuSiE-mix,200,195,205,3,0.00598802395209581,0.598802395209581,521,501
Nerve,SuSiE,-200,-205,-195,2,0.00274348422496571,0.274348422496571,766,729
Nerve,SuSiE,-190,-195,-185,0,0,0,766,729
Nerve,SuSiE,-180,-185,-175,4,0.00548696844993141,0.548696844993141,766,729
Nerve,SuSiE,-170,-175,-165,0,0,0,766,729
Nerve,SuSiE,-160,-165,-155,4,0.00548696844993141,0.548696844993141,766,729
Nerve,SuSiE,-150,-155,-145,6,0.00823045267489712,0.823045267489712,766,729
Nerve,SuSiE,-140,-145,-135,3,0.00411522633744856,0.411522633744856,766,729
Nerve,SuSiE,-130,-135,-125,3,0.00411522633744856,0.411522633744856,766,729
Nerve,SuSiE,-120,-125,-115,4,0.00548696844993141,0.548696844993141,766,729
Nerve,SuSiE,-110,-115,-105,4,0.00548696844993141,0.548696844993141,766,729
Nerve,SuSiE,-100,-105,-95,8,0.0109739368998628,1.09739368998628,766,729
Nerve,SuSiE,-90,-95,-85,8,0.0109739368998628,1.09739368998628,766,729
Nerve,SuSiE,-80,-85,-75,8,0.0109739368998628,1.09739368998628,766,729
Nerve,SuSiE,-70,-75,-65,15,0.0205761316872428,2.05761316872428,766,729
Nerve,SuSiE,-60,-65,-55,14,0.0192043895747599,1.92043895747599,766,729
Nerve,SuSiE,-50,-55,-45,11,0.0150891632373114,1.50891632373114,766,729
Nerve,SuSiE,-40,-45,-35,17,0.0233196159122085,2.33196159122085,766,729
Nerve,SuSiE,-30,-35,-25,35,0.0480109739368999,4.80109739368999,766,729
Nerve,SuSiE,-20,-25,-15,54,0.0740740740740741,7.40740740740741,766,729
Nerve,SuSiE,-10,-15,-5,80,0.109739368998628,10.9739368998628,766,729
Nerve,SuSiE,0,-5,5,182,0.249657064471879,24.9657064471879,766,729
Nerve,SuSiE,10,5,15,71,0.0973936899862826,9.73936899862826,766,729
Nerve,SuSiE,20,15,25,53,0.0727023319615912,7.27023319615912,766,729
Nerve,SuSiE,30,25,35,33,0.0452674897119342,4.52674897119342,766,729
Nerve,SuSiE,40,35,45,27,0.037037037037037,3.7037037037037,766,729
Nerve,SuSiE,50,45,55,13,0.0178326474622771,1.78326474622771,766,729
Nerve,SuSiE,60,55,65,7,0.00960219478737997,0.960219478737997,766,729
Nerve,SuSiE,70,65,75,16,0.0219478737997256,2.19478737997257,766,729
Nerve,SuSiE,80,75,85,7,0.00960219478737997,0.960219478737997,766,729
Nerve,SuSiE,90,85,95,4,0.00548696844993141,0.548696844993141,766,729
Nerve,SuSiE,100,95,105,5,0.00685871056241427,0.685871056241427,766,729
Nerve,SuSiE,110,105,115,4,0.00548696844993141,0.548696844993141,766,729
Nerve,SuSiE,120,115,125,4,0.00548696844993141,0.548696844993141,766,729
Nerve,SuSiE,130,125,135,5,0.00685871056241427,0.685871056241427,766,729
Nerve,SuSiE,140,135,145,5,0.00685871056241427,0.685871056241427,766,729
Nerve,SuSiE,150,145,155,2,0.00274348422496571,0.274348422496571,766,729
Nerve,SuSiE,160,155,165,1,0.00137174211248285,0.137174211248285,766,729
Nerve,SuSiE,170,165,175,3,0.00411522633744856,0.411522633744856,766,729
Nerve,SuSiE,180,175,185,4,0.00548696844993141,0.548696844993141,766,729
Nerve,SuSiE,190,185,195,1,0.00137174211248285,0.137174211248285,766,729
Nerve,SuSiE,200,195,205,2,0.00274348422496571,0.274348422496571,766,729
Nerve,SuSiE-mix,-200,-205,-195,2,0.00278940027894003,0.278940027894003,752,717
Nerve,SuSiE-mix,-190,-195,-185,0,0,0,752,717
Nerve,SuSiE-mix,-180,-185,-175,4,0.00557880055788006,0.557880055788006,752,717
Nerve,SuSiE-mix,-170,-175,-165,0,0,0,752,717
Nerve,SuSiE-mix,-160,-165,-155,3,0.00418410041841004,0.418410041841004,752,717
Nerve,SuSiE-mix,-150,-155,-145,6,0.00836820083682008,0.836820083682008,752,717
Nerve,SuSiE-mix,-140,-145,-135,3,0.00418410041841004,0.418410041841004,752,717
Nerve,SuSiE-mix,-130,-135,-125,3,0.00418410041841004,0.418410041841004,752,717
Nerve,SuSiE-mix,-120,-125,-115,4,0.00557880055788006,0.557880055788006,752,717
Nerve,SuSiE-mix,-110,-115,-105,7,0.0097629009762901,0.97629009762901,752,717
Nerve,SuSiE-mix,-100,-105,-95,8,0.0111576011157601,1.11576011157601,752,717
Nerve,SuSiE-mix,-90,-95,-85,6,0.00836820083682008,0.836820083682008,752,717
Nerve,SuSiE-mix,-80,-85,-75,8,0.0111576011157601,1.11576011157601,752,717
Nerve,SuSiE-mix,-70,-75,-65,17,0.0237099023709902,2.37099023709902,752,717
Nerve,SuSiE-mix,-60,-65,-55,14,0.0195258019525802,1.95258019525802,752,717
Nerve,SuSiE-mix,-50,-55,-45,8,0.0111576011157601,1.11576011157601,752,717
Nerve,SuSiE-mix,-40,-45,-35,16,0.0223152022315202,2.23152022315202,752,717
Nerve,SuSiE-mix,-30,-35,-25,34,0.0474198047419805,4.74198047419805,752,717
Nerve,SuSiE-mix,-20,-25,-15,54,0.0753138075313808,7.53138075313808,752,717
Nerve,SuSiE-mix,-10,-15,-5,79,0.110181311018131,11.0181311018131,752,717
Nerve,SuSiE-mix,0,-5,5,177,0.246861924686192,24.6861924686193,752,717
Nerve,SuSiE-mix,10,5,15,72,0.100418410041841,10.0418410041841,752,717
Nerve,SuSiE-mix,20,15,25,54,0.0753138075313808,7.53138075313808,752,717
Nerve,SuSiE-mix,30,25,35,35,0.0488145048814505,4.88145048814505,752,717
Nerve,SuSiE-mix,40,35,45,26,0.0362622036262204,3.62622036262204,752,717
Nerve,SuSiE-mix,50,45,55,13,0.0181311018131102,1.81311018131102,752,717
Nerve,SuSiE-mix,60,55,65,8,0.0111576011157601,1.11576011157601,752,717
Nerve,SuSiE-mix,70,65,75,14,0.0195258019525802,1.95258019525802,752,717
Nerve,SuSiE-mix,80,75,85,7,0.0097629009762901,0.97629009762901,752,717
Nerve,SuSiE-mix,90,85,95,3,0.00418410041841004,0.418410041841004,752,717
Nerve,SuSiE-mix,100,95,105,4,0.00557880055788006,0.557880055788006,752,717
Nerve,SuSiE-mix,110,105,115,4,0.00557880055788006,0.557880055788006,752,717
Nerve,SuSiE-mix,120,115,125,4,0.00557880055788006,0.557880055788006,752,717
Nerve,SuSiE-mix,130,125,135,4,0.00557880055788006,0.557880055788006,752,717
Nerve,SuSiE-mix,140,135,145,3,0.00418410041841004,0.418410041841004,752,717
Nerve,SuSiE-mix,150,145,155,2,0.00278940027894003,0.278940027894003,752,717
Nerve,SuSiE-mix,160,155,165,1,0.00139470013947001,0.139470013947001,752,717
Nerve,SuSiE-mix,170,165,175,3,0.00418410041841004,0.418410041841004,752,717
Nerve,SuSiE-mix,180,175,185,4,0.00557880055788006,0.557880055788006,752,717
Nerve,SuSiE-mix,190,185,195,1,0.00139470013947001,0.139470013947001,752,717
Nerve,SuSiE-mix,200,195,205,2,0.00278940027894003,0.278940027894003,752,717
Ovary,SuSiE,-200,-205,-195,0,0,0,74,69
Ovary,SuSiE,-190,-195,-185,0,0,0,74,69
Ovary,SuSiE,-180,-185,-175,0,0,0,74,69
Ovary,SuSiE,-170,-175,-165,0,0,0,74,69
Ovary,SuSiE,-160,-165,-155,1,0.0144927536231884,1.44927536231884,74,69
Ovary,SuSiE,-150,-155,-145,0,0,0,74,69
Ovary,SuSiE,-140,-145,-135,0,0,0,74,69
Ovary,SuSiE,-130,-135,-125,1,0.0144927536231884,1.44927536231884,74,69
Ovary,SuSiE,-120,-125,-115,0,0,0,74,69
Ovary,SuSiE,-110,-115,-105,1,0.0144927536231884,1.44927536231884,74,69
Ovary,SuSiE,-100,-105,-95,0,0,0,74,69
Ovary,SuSiE,-90,-95,-85,0,0,0,74,69
Ovary,SuSiE,-80,-85,-75,0,0,0,74,69
Ovary,SuSiE,-70,-75,-65,3,0.0434782608695652,4.34782608695652,74,69
Ovary,SuSiE,-60,-65,-55,0,0,0,74,69
Ovary,SuSiE,-50,-55,-45,3,0.0434782608695652,4.34782608695652,74,69
Ovary,SuSiE,-40,-45,-35,1,0.0144927536231884,1.44927536231884,74,69
Ovary,SuSiE,-30,-35,-25,3,0.0434782608695652,4.34782608695652,74,69
Ovary,SuSiE,-20,-25,-15,8,0.115942028985507,11.5942028985507,74,69
Ovary,SuSiE,-10,-15,-5,10,0.144927536231884,14.4927536231884,74,69
Ovary,SuSiE,0,-5,5,16,0.231884057971015,23.1884057971015,74,69
Ovary,SuSiE,10,5,15,5,0.072463768115942,7.2463768115942,74,69
Ovary,SuSiE,20,15,25,3,0.0434782608695652,4.34782608695652,74,69
Ovary,SuSiE,30,25,35,6,0.0869565217391304,8.69565217391304,74,69
Ovary,SuSiE,40,35,45,2,0.0289855072463768,2.89855072463768,74,69
Ovary,SuSiE,50,45,55,0,0,0,74,69
Ovary,SuSiE,60,55,65,1,0.0144927536231884,1.44927536231884,74,69
Ovary,SuSiE,70,65,75,2,0.0289855072463768,2.89855072463768,74,69
Ovary,SuSiE,80,75,85,2,0.0289855072463768,2.89855072463768,74,69
Ovary,SuSiE,90,85,95,0,0,0,74,69
Ovary,SuSiE,100,95,105,0,0,0,74,69
Ovary,SuSiE,110,105,115,1,0.0144927536231884,1.44927536231884,74,69
Ovary,SuSiE,120,115,125,0,0,0,74,69
Ovary,SuSiE,130,125,135,0,0,0,74,69
Ovary,SuSiE,140,135,145,0,0,0,74,69
Ovary,SuSiE,150,145,155,0,0,0,74,69
Ovary,SuSiE,160,155,165,0,0,0,74,69
Ovary,SuSiE,170,165,175,0,0,0,74,69
Ovary,SuSiE,180,175,185,0,0,0,74,69
Ovary,SuSiE,190,185,195,0,0,0,74,69
Ovary,SuSiE,200,195,205,0,0,0,74,69
Ovary,SuSiE-mix,-200,-205,-195,0,0,0,74,68
Ovary,SuSiE-mix,-190,-195,-185,0,0,0,74,68
Ovary,SuSiE-mix,-180,-185,-175,0,0,0,74,68
Ovary,SuSiE-mix,-170,-175,-165,0,0,0,74,68
Ovary,SuSiE-mix,-160,-165,-155,1,0.0147058823529412,1.47058823529412,74,68
Ovary,SuSiE-mix,-150,-155,-145,0,0,0,74,68
Ovary,SuSiE-mix,-140,-145,-135,0,0,0,74,68
Ovary,SuSiE-mix,-130,-135,-125,1,0.0147058823529412,1.47058823529412,74,68
Ovary,SuSiE-mix,-120,-125,-115,0,0,0,74,68
Ovary,SuSiE-mix,-110,-115,-105,1,0.0147058823529412,1.47058823529412,74,68
Ovary,SuSiE-mix,-100,-105,-95,0,0,0,74,68
Ovary,SuSiE-mix,-90,-95,-85,0,0,0,74,68
Ovary,SuSiE-mix,-80,-85,-75,0,0,0,74,68
Ovary,SuSiE-mix,-70,-75,-65,3,0.0441176470588235,4.41176470588235,74,68
Ovary,SuSiE-mix,-60,-65,-55,0,0,0,74,68
Ovary,SuSiE-mix,-50,-55,-45,3,0.0441176470588235,4.41176470588235,74,68
Ovary,SuSiE-mix,-40,-45,-35,1,0.0147058823529412,1.47058823529412,74,68
Ovary,SuSiE-mix,-30,-35,-25,2,0.0294117647058824,2.94117647058824,74,68
Ovary,SuSiE-mix,-20,-25,-15,7,0.102941176470588,10.2941176470588,74,68
Ovary,SuSiE-mix,-10,-15,-5,9,0.132352941176471,13.2352941176471,74,68
Ovary,SuSiE-mix,0,-5,5,16,0.235294117647059,23.5294117647059,74,68
Ovary,SuSiE-mix,10,5,15,5,0.0735294117647059,7.35294117647059,74,68
Ovary,SuSiE-mix,20,15,25,6,0.0882352941176471,8.82352941176471,74,68
Ovary,SuSiE-mix,30,25,35,6,0.0882352941176471,8.82352941176471,74,68
Ovary,SuSiE-mix,40,35,45,2,0.0294117647058824,2.94117647058824,74,68
Ovary,SuSiE-mix,50,45,55,0,0,0,74,68
Ovary,SuSiE-mix,60,55,65,1,0.0147058823529412,1.47058823529412,74,68
Ovary,SuSiE-mix,70,65,75,2,0.0294117647058824,2.94117647058824,74,68
Ovary,SuSiE-mix,80,75,85,1,0.0147058823529412,1.47058823529412,74,68
Ovary,SuSiE-mix,90,85,95,0,0,0,74,68
Ovary,SuSiE-mix,100,95,105,0,0,0,74,68
Ovary,SuSiE-mix,110,105,115,1,0.0147058823529412,1.47058823529412,74,68
Ovary,SuSiE-mix,120,115,125,0,0,0,74,68
Ovary,SuSiE-mix,130,125,135,0,0,0,74,68
Ovary,SuSiE-mix,140,135,145,0,0,0,74,68
Ovary,SuSiE-mix,150,145,155,0,0,0,74,68
Ovary,SuSiE-mix,160,155,165,0,0,0,74,68
Ovary,SuSiE-mix,170,165,175,0,0,0,74,68
Ovary,SuSiE-mix,180,175,185,0,0,0,74,68
Ovary,SuSiE-mix,190,185,195,0,0,0,74,68
Ovary,SuSiE-mix,200,195,205,0,0,0,74,68
Pancreas,SuSiE,-200,-205,-195,1,0.00529100529100529,0.529100529100529,196,189
Pancreas,SuSiE,-190,-195,-185,1,0.00529100529100529,0.529100529100529,196,189
Pancreas,SuSiE,-180,-185,-175,1,0.00529100529100529,0.529100529100529,196,189
Pancreas,SuSiE,-170,-175,-165,0,0,0,196,189
Pancreas,SuSiE,-160,-165,-155,3,0.0158730158730159,1.58730158730159,196,189
Pancreas,SuSiE,-150,-155,-145,1,0.00529100529100529,0.529100529100529,196,189
Pancreas,SuSiE,-140,-145,-135,1,0.00529100529100529,0.529100529100529,196,189
Pancreas,SuSiE,-130,-135,-125,2,0.0105820105820106,1.05820105820106,196,189
Pancreas,SuSiE,-120,-125,-115,0,0,0,196,189
Pancreas,SuSiE,-110,-115,-105,1,0.00529100529100529,0.529100529100529,196,189
Pancreas,SuSiE,-100,-105,-95,1,0.00529100529100529,0.529100529100529,196,189
Pancreas,SuSiE,-90,-95,-85,1,0.00529100529100529,0.529100529100529,196,189
Pancreas,SuSiE,-80,-85,-75,3,0.0158730158730159,1.58730158730159,196,189
Pancreas,SuSiE,-70,-75,-65,6,0.0317460317460317,3.17460317460317,196,189
Pancreas,SuSiE,-60,-65,-55,3,0.0158730158730159,1.58730158730159,196,189
Pancreas,SuSiE,-50,-55,-45,2,0.0105820105820106,1.05820105820106,196,189
Pancreas,SuSiE,-40,-45,-35,6,0.0317460317460317,3.17460317460317,196,189
Pancreas,SuSiE,-30,-35,-25,10,0.0529100529100529,5.29100529100529,196,189
Pancreas,SuSiE,-20,-25,-15,12,0.0634920634920635,6.34920634920635,196,189
Pancreas,SuSiE,-10,-15,-5,21,0.111111111111111,11.1111111111111,196,189
Pancreas,SuSiE,0,-5,5,48,0.253968253968254,25.3968253968254,196,189
Pancreas,SuSiE,10,5,15,17,0.0899470899470899,8.994708994709,196,189
Pancreas,SuSiE,20,15,25,8,0.0423280423280423,4.23280423280423,196,189
Pancreas,SuSiE,30,25,35,12,0.0634920634920635,6.34920634920635,196,189
Pancreas,SuSiE,40,35,45,5,0.0264550264550265,2.64550264550265,196,189
Pancreas,SuSiE,50,45,55,4,0.0211640211640212,2.11640211640212,196,189
Pancreas,SuSiE,60,55,65,5,0.0264550264550265,2.64550264550265,196,189
Pancreas,SuSiE,70,65,75,2,0.0105820105820106,1.05820105820106,196,189
Pancreas,SuSiE,80,75,85,3,0.0158730158730159,1.58730158730159,196,189
Pancreas,SuSiE,90,85,95,2,0.0105820105820106,1.05820105820106,196,189
Pancreas,SuSiE,100,95,105,0,0,0,196,189
Pancreas,SuSiE,110,105,115,1,0.00529100529100529,0.529100529100529,196,189
Pancreas,SuSiE,120,115,125,1,0.00529100529100529,0.529100529100529,196,189
Pancreas,SuSiE,130,125,135,0,0,0,196,189
Pancreas,SuSiE,140,135,145,1,0.00529100529100529,0.529100529100529,196,189
Pancreas,SuSiE,150,145,155,2,0.0105820105820106,1.05820105820106,196,189
Pancreas,SuSiE,160,155,165,0,0,0,196,189
Pancreas,SuSiE,170,165,175,0,0,0,196,189
Pancreas,SuSiE,180,175,185,0,0,0,196,189
Pancreas,SuSiE,190,185,195,1,0.00529100529100529,0.529100529100529,196,189
Pancreas,SuSiE,200,195,205,1,0.00529100529100529,0.529100529100529,196,189
Pancreas,SuSiE-mix,-200,-205,-195,1,0.00543478260869565,0.543478260869565,192,184
Pancreas,SuSiE-mix,-190,-195,-185,1,0.00543478260869565,0.543478260869565,192,184
Pancreas,SuSiE-mix,-180,-185,-175,0,0,0,192,184
Pancreas,SuSiE-mix,-170,-175,-165,1,0.00543478260869565,0.543478260869565,192,184
Pancreas,SuSiE-mix,-160,-165,-155,1,0.00543478260869565,0.543478260869565,192,184
Pancreas,SuSiE-mix,-150,-155,-145,0,0,0,192,184
Pancreas,SuSiE-mix,-140,-145,-135,1,0.00543478260869565,0.543478260869565,192,184
Pancreas,SuSiE-mix,-130,-135,-125,2,0.0108695652173913,1.08695652173913,192,184
Pancreas,SuSiE-mix,-120,-125,-115,0,0,0,192,184
Pancreas,SuSiE-mix,-110,-115,-105,1,0.00543478260869565,0.543478260869565,192,184
Pancreas,SuSiE-mix,-100,-105,-95,1,0.00543478260869565,0.543478260869565,192,184
Pancreas,SuSiE-mix,-90,-95,-85,0,0,0,192,184
Pancreas,SuSiE-mix,-80,-85,-75,3,0.016304347826087,1.6304347826087,192,184
Pancreas,SuSiE-mix,-70,-75,-65,6,0.0326086956521739,3.26086956521739,192,184
Pancreas,SuSiE-mix,-60,-65,-55,3,0.016304347826087,1.6304347826087,192,184
Pancreas,SuSiE-mix,-50,-55,-45,2,0.0108695652173913,1.08695652173913,192,184
Pancreas,SuSiE-mix,-40,-45,-35,6,0.0326086956521739,3.26086956521739,192,184
Pancreas,SuSiE-mix,-30,-35,-25,10,0.0543478260869565,5.43478260869565,192,184
Pancreas,SuSiE-mix,-20,-25,-15,13,0.0706521739130435,7.06521739130435,192,184
Pancreas,SuSiE-mix,-10,-15,-5,20,0.108695652173913,10.8695652173913,192,184
Pancreas,SuSiE-mix,0,-5,5,46,0.25,25,192,184
Pancreas,SuSiE-mix,10,5,15,18,0.0978260869565217,9.78260869565217,192,184
Pancreas,SuSiE-mix,20,15,25,10,0.0543478260869565,5.43478260869565,192,184
Pancreas,SuSiE-mix,30,25,35,11,0.0597826086956522,5.97826086956522,192,184
Pancreas,SuSiE-mix,40,35,45,6,0.0326086956521739,3.26086956521739,192,184
Pancreas,SuSiE-mix,50,45,55,4,0.0217391304347826,2.17391304347826,192,184
Pancreas,SuSiE-mix,60,55,65,5,0.0271739130434783,2.71739130434783,192,184
Pancreas,SuSiE-mix,70,65,75,3,0.016304347826087,1.6304347826087,192,184
Pancreas,SuSiE-mix,80,75,85,2,0.0108695652173913,1.08695652173913,192,184
Pancreas,SuSiE-mix,90,85,95,1,0.00543478260869565,0.543478260869565,192,184
Pancreas,SuSiE-mix,100,95,105,0,0,0,192,184
Pancreas,SuSiE-mix,110,105,115,2,0.0108695652173913,1.08695652173913,192,184
Pancreas,SuSiE-mix,120,115,125,1,0.00543478260869565,0.543478260869565,192,184
Pancreas,SuSiE-mix,130,125,135,0,0,0,192,184
Pancreas,SuSiE-mix,140,135,145,1,0.00543478260869565,0.543478260869565,192,184
Pancreas,SuSiE-mix,150,145,155,1,0.00543478260869565,0.543478260869565,192,184
Pancreas,SuSiE-mix,160,155,165,0,0,0,192,184
Pancreas,SuSiE-mix,170,165,175,0,0,0,192,184
Pancreas,SuSiE-mix,180,175,185,0,0,0,192,184
Pancreas,SuSiE-mix,190,185,195,1,0.00543478260869565,0.543478260869565,192,184
Pancreas,SuSiE-mix,200,195,205,0,0,0,192,184
Pituitary,SuSiE,-200,-205,-195,0,0,0,300,287
Pituitary,SuSiE,-190,-195,-185,0,0,0,300,287
Pituitary,SuSiE,-180,-185,-175,0,0,0,300,287
Pituitary,SuSiE,-170,-175,-165,0,0,0,300,287
Pituitary,SuSiE,-160,-165,-155,1,0.00348432055749129,0.348432055749129,300,287
Pituitary,SuSiE,-150,-155,-145,4,0.0139372822299652,1.39372822299652,300,287
Pituitary,SuSiE,-140,-145,-135,1,0.00348432055749129,0.348432055749129,300,287
Pituitary,SuSiE,-130,-135,-125,1,0.00348432055749129,0.348432055749129,300,287
Pituitary,SuSiE,-120,-125,-115,0,0,0,300,287
Pituitary,SuSiE,-110,-115,-105,3,0.0104529616724739,1.04529616724739,300,287
Pituitary,SuSiE,-100,-105,-95,4,0.0139372822299652,1.39372822299652,300,287
Pituitary,SuSiE,-90,-95,-85,5,0.0174216027874564,1.74216027874564,300,287
Pituitary,SuSiE,-80,-85,-75,1,0.00348432055749129,0.348432055749129,300,287
Pituitary,SuSiE,-70,-75,-65,5,0.0174216027874564,1.74216027874564,300,287
Pituitary,SuSiE,-60,-65,-55,2,0.00696864111498258,0.696864111498258,300,287
Pituitary,SuSiE,-50,-55,-45,5,0.0174216027874564,1.74216027874564,300,287
Pituitary,SuSiE,-40,-45,-35,14,0.0487804878048781,4.87804878048781,300,287
Pituitary,SuSiE,-30,-35,-25,13,0.0452961672473868,4.52961672473868,300,287
Pituitary,SuSiE,-20,-25,-15,21,0.0731707317073171,7.31707317073171,300,287
Pituitary,SuSiE,-10,-15,-5,31,0.10801393728223,10.801393728223,300,287
Pituitary,SuSiE,0,-5,5,63,0.219512195121951,21.9512195121951,300,287
Pituitary,SuSiE,10,5,15,27,0.0940766550522648,9.40766550522648,300,287
Pituitary,SuSiE,20,15,25,24,0.083623693379791,8.3623693379791,300,287
Pituitary,SuSiE,30,25,35,15,0.0522648083623693,5.22648083623693,300,287
Pituitary,SuSiE,40,35,45,12,0.0418118466898955,4.18118466898955,300,287
Pituitary,SuSiE,50,45,55,5,0.0174216027874564,1.74216027874564,300,287
Pituitary,SuSiE,60,55,65,5,0.0174216027874564,1.74216027874564,300,287
Pituitary,SuSiE,70,65,75,2,0.00696864111498258,0.696864111498258,300,287
Pituitary,SuSiE,80,75,85,3,0.0104529616724739,1.04529616724739,300,287
Pituitary,SuSiE,90,85,95,4,0.0139372822299652,1.39372822299652,300,287
Pituitary,SuSiE,100,95,105,4,0.0139372822299652,1.39372822299652,300,287
Pituitary,SuSiE,110,105,115,5,0.0174216027874564,1.74216027874564,300,287
Pituitary,SuSiE,120,115,125,1,0.00348432055749129,0.348432055749129,300,287
Pituitary,SuSiE,130,125,135,1,0.00348432055749129,0.348432055749129,300,287
Pituitary,SuSiE,140,135,145,2,0.00696864111498258,0.696864111498258,300,287
Pituitary,SuSiE,150,145,155,1,0.00348432055749129,0.348432055749129,300,287
Pituitary,SuSiE,160,155,165,0,0,0,300,287
Pituitary,SuSiE,170,165,175,0,0,0,300,287
Pituitary,SuSiE,180,175,185,0,0,0,300,287
Pituitary,SuSiE,190,185,195,0,0,0,300,287
Pituitary,SuSiE,200,195,205,2,0.00696864111498258,0.696864111498258,300,287
Pituitary,SuSiE-mix,-200,-205,-195,0,0,0,298,285
Pituitary,SuSiE-mix,-190,-195,-185,0,0,0,298,285
Pituitary,SuSiE-mix,-180,-185,-175,0,0,0,298,285
Pituitary,SuSiE-mix,-170,-175,-165,0,0,0,298,285
Pituitary,SuSiE-mix,-160,-165,-155,1,0.00350877192982456,0.350877192982456,298,285
Pituitary,SuSiE-mix,-150,-155,-145,4,0.0140350877192982,1.40350877192982,298,285
Pituitary,SuSiE-mix,-140,-145,-135,1,0.00350877192982456,0.350877192982456,298,285
Pituitary,SuSiE-mix,-130,-135,-125,1,0.00350877192982456,0.350877192982456,298,285
Pituitary,SuSiE-mix,-120,-125,-115,1,0.00350877192982456,0.350877192982456,298,285
Pituitary,SuSiE-mix,-110,-115,-105,3,0.0105263157894737,1.05263157894737,298,285
Pituitary,SuSiE-mix,-100,-105,-95,3,0.0105263157894737,1.05263157894737,298,285
Pituitary,SuSiE-mix,-90,-95,-85,5,0.0175438596491228,1.75438596491228,298,285
Pituitary,SuSiE-mix,-80,-85,-75,1,0.00350877192982456,0.350877192982456,298,285
Pituitary,SuSiE-mix,-70,-75,-65,6,0.0210526315789474,2.10526315789474,298,285
Pituitary,SuSiE-mix,-60,-65,-55,2,0.00701754385964912,0.701754385964912,298,285
Pituitary,SuSiE-mix,-50,-55,-45,4,0.0140350877192982,1.40350877192982,298,285
Pituitary,SuSiE-mix,-40,-45,-35,13,0.0456140350877193,4.56140350877193,298,285
Pituitary,SuSiE-mix,-30,-35,-25,14,0.0491228070175439,4.91228070175439,298,285
Pituitary,SuSiE-mix,-20,-25,-15,20,0.0701754385964912,7.01754385964912,298,285
Pituitary,SuSiE-mix,-10,-15,-5,32,0.112280701754386,11.2280701754386,298,285
Pituitary,SuSiE-mix,0,-5,5,64,0.224561403508772,22.4561403508772,298,285
Pituitary,SuSiE-mix,10,5,15,26,0.0912280701754386,9.12280701754386,298,285
Pituitary,SuSiE-mix,20,15,25,25,0.087719298245614,8.7719298245614,298,285
Pituitary,SuSiE-mix,30,25,35,14,0.0491228070175439,4.91228070175439,298,285
Pituitary,SuSiE-mix,40,35,45,12,0.0421052631578947,4.21052631578947,298,285
Pituitary,SuSiE-mix,50,45,55,5,0.0175438596491228,1.75438596491228,298,285
Pituitary,SuSiE-mix,60,55,65,7,0.0245614035087719,2.45614035087719,298,285
Pituitary,SuSiE-mix,70,65,75,2,0.00701754385964912,0.701754385964912,298,285
Pituitary,SuSiE-mix,80,75,85,2,0.00701754385964912,0.701754385964912,298,285
Pituitary,SuSiE-mix,90,85,95,3,0.0105263157894737,1.05263157894737,298,285
Pituitary,SuSiE-mix,100,95,105,4,0.0140350877192982,1.40350877192982,298,285
Pituitary,SuSiE-mix,110,105,115,4,0.0140350877192982,1.40350877192982,298,285
Pituitary,SuSiE-mix,120,115,125,0,0,0,298,285
Pituitary,SuSiE-mix,130,125,135,1,0.00350877192982456,0.350877192982456,298,285
Pituitary,SuSiE-mix,140,135,145,2,0.00701754385964912,0.701754385964912,298,285
Pituitary,SuSiE-mix,150,145,155,1,0.00350877192982456,0.350877192982456,298,285
Pituitary,SuSiE-mix,160,155,165,0,0,0,298,285
Pituitary,SuSiE-mix,170,165,175,0,0,0,298,285
Pituitary,SuSiE-mix,180,175,185,0,0,0,298,285
Pituitary,SuSiE-mix,190,185,195,0,0,0,298,285
Pituitary,SuSiE-mix,200,195,205,2,0.00701754385964912,0.701754385964912,298,285
Prostate,SuSiE,-200,-205,-195,1,0.00925925925925926,0.925925925925926,112,108
Prostate,SuSiE,-190,-195,-185,0,0,0,112,108
Prostate,SuSiE,-180,-185,-175,0,0,0,112,108
Prostate,SuSiE,-170,-175,-165,0,0,0,112,108
Prostate,SuSiE,-160,-165,-155,0,0,0,112,108
Prostate,SuSiE,-150,-155,-145,0,0,0,112,108
Prostate,SuSiE,-140,-145,-135,0,0,0,112,108
Prostate,SuSiE,-130,-135,-125,0,0,0,112,108
Prostate,SuSiE,-120,-125,-115,4,0.037037037037037,3.7037037037037,112,108
Prostate,SuSiE,-110,-115,-105,0,0,0,112,108
Prostate,SuSiE,-100,-105,-95,0,0,0,112,108
Prostate,SuSiE,-90,-95,-85,0,0,0,112,108
Prostate,SuSiE,-80,-85,-75,1,0.00925925925925926,0.925925925925926,112,108
Prostate,SuSiE,-70,-75,-65,0,0,0,112,108
Prostate,SuSiE,-60,-65,-55,3,0.0277777777777778,2.77777777777778,112,108
Prostate,SuSiE,-50,-55,-45,2,0.0185185185185185,1.85185185185185,112,108
Prostate,SuSiE,-40,-45,-35,6,0.0555555555555556,5.55555555555556,112,108
Prostate,SuSiE,-30,-35,-25,6,0.0555555555555556,5.55555555555556,112,108
Prostate,SuSiE,-20,-25,-15,8,0.0740740740740741,7.40740740740741,112,108
Prostate,SuSiE,-10,-15,-5,9,0.0833333333333333,8.33333333333333,112,108
